   0.00000000       1.39376128       1.09519017       1.39376128       1.09519017       3.39295030       1.09519017       3.39295030       3.41409993    
   0.00000000       1.39370978       1.09513378       1.39370978       1.09513378       3.39301515       1.09513378       3.39301515       3.41416717    
   0.00000000       1.39365828       1.09507728       1.39365828       1.09507728       3.39308000       1.09507728       3.39308000       3.41423416    
   0.00000000       1.39360678       1.09502089       1.39360678       1.09502089       3.39314461       1.09502089       3.39314461       3.41430140    
   0.00000000       1.39355528       1.09496450       1.39355528       1.09496450       3.39320946       1.09496450       3.39320946       3.41436863    
   0.00000000       1.39350379       1.09490800       1.39350379       1.09490800       3.39327431       1.09490800       3.39327431       3.41443563    
   0.00000000       1.39345229       1.09485161       1.39345229       1.09485161       3.39333916       1.09485161       3.39333916       3.41450286    
   0.00000000       1.39340079       1.09479523       1.39340079       1.09479523       3.39340401       1.09479523       3.39340401       3.41457009    
   0.00000000       1.39334929       1.09473884       1.39334929       1.09473884       3.39346886       1.09473884       3.39346886       3.41463709    
   0.00000000       1.39329779       1.09468246       1.39329779       1.09468246       3.39353371       1.09468246       3.39353371       3.41470432    
   0.00000000       1.39324629       1.09462607       1.39324629       1.09462607       3.39359856       1.09462607       3.39359856       3.41477156    
   0.00000000       1.39319479       1.09456956       1.39319479       1.09456956       3.39366341       1.09456956       3.39366341       3.41483879    
   0.00000000       1.39314330       1.09451318       1.39314330       1.09451318       3.39372849       1.09451318       3.39372849       3.41490602    
   0.00000000       1.39309180       1.09445679       1.39309180       1.09445679       3.39379334       1.09445679       3.39379334       3.41497326    
   0.00000000       1.39304042       1.09440041       1.39304042       1.09440041       3.39385819       1.09440041       3.39385819       3.41504049    
   0.00000000       1.39298892       1.09434402       1.39298892       1.09434402       3.39392304       1.09434402       3.39392304       3.41510773    
   0.00000000       1.39293742       1.09428775       1.39293742       1.09428775       3.39398813       1.09428775       3.39398813       3.41517496    
   0.00000000       1.39288592       1.09423137       1.39288592       1.09423137       3.39405298       1.09423137       3.39405298       3.41524220    
   0.00000000       1.39283442       1.09417498       1.39283442       1.09417498       3.39411783       1.09417498       3.39411783       3.41530943    
   0.00000000       1.39278305       1.09411860       1.39278305       1.09411860       3.39418292       1.09411860       3.39418292       3.41537666    
   0.00000000       1.39273155       1.09406221       1.39273155       1.09406221       3.39424777       1.09406221       3.39424777       3.41544390    
   0.00000000       1.39268005       1.09400582       1.39268005       1.09400582       3.39431286       1.09400582       3.39431286       3.41551113    
   0.00000000       1.39262867       1.09394956       1.39262867       1.09394956       3.39437771       1.09394956       3.39437771       3.41557837    
   0.00000000       1.39257717       1.09389317       1.39257717       1.09389317       3.39444280       1.09389317       3.39444280       3.41564560    
   0.00000000       1.39252567       1.09383678       1.39252567       1.09383678       3.39450765       1.09383678       3.39450765       3.41571307    
   0.00000000       1.39247429       1.09378040       1.39247429       1.09378040       3.39457273       1.09378040       3.39457273       3.41578031    
   0.00000000       1.39242280       1.09372413       1.39242280       1.09372413       3.39463782       1.09372413       3.39463782       3.41584754    
   0.00000000       1.39237142       1.09366775       1.39237142       1.09366775       3.39470291       1.09366775       3.39470291       3.41591501    
   0.00000000       1.39231992       1.09361148       1.39231992       1.09361148       3.39476776       1.09361148       3.39476776       3.41598225    
   0.00000000       1.39226842       1.09355509       1.39226842       1.09355509       3.39483285       1.09355509       3.39483285       3.41604972    
   0.00000000       1.39221704       1.09349871       1.39221704       1.09349871       3.39489794       1.09349871       3.39489794       3.41611695    
   0.00000000       1.39216554       1.09344244       1.39216554       1.09344244       3.39496303       1.09344244       3.39496303       3.41618419    
   0.00000000       1.39211416       1.09338605       1.39211416       1.09338605       3.39502811       1.09338605       3.39502811       3.41625166    
   0.00000000       1.39206278       1.09332979       1.39206278       1.09332979       3.39509320       1.09332979       3.39509320       3.41631913    
   0.00000000       1.39201128       1.09327352       1.39201128       1.09327352       3.39515805       1.09327352       3.39515805       3.41638637    
   0.00000000       1.39195991       1.09321713       1.39195991       1.09321713       3.39522314       1.09321713       3.39522314       3.41645384    
   0.00000000       1.39190841       1.09316087       1.39190841       1.09316087       3.39528847       1.09316087       3.39528847       3.41652107    
   0.00000000       1.39185703       1.09310448       1.39185703       1.09310448       3.39535356       1.09310448       3.39535356       3.41658854    
   0.00000000       1.39180565       1.09304821       1.39180565       1.09304821       3.39541864       1.09304821       3.39541864       3.41665602    
   0.00000000       1.39175415       1.09299195       1.39175415       1.09299195       3.39548373       1.09299195       3.39548373       3.41672349    
   0.00000000       1.39170277       1.09293568       1.39170277       1.09293568       3.39554882       1.09293568       3.39554882       3.41679072    
   0.00000000       1.39165139       1.09287930       1.39165139       1.09287930       3.39561391       1.09287930       3.39561391       3.41685820    
   0.00000000       1.39160001       1.09282303       1.39160001       1.09282303       3.39567900       1.09282303       3.39567900       3.41692567    
   0.00000000       1.39154863       1.09276676       1.39154863       1.09276676       3.39574432       1.09276676       3.39574432       3.41699314    
   0.00000000       1.39149714       1.09271049       1.39149714       1.09271049       3.39580941       1.09271049       3.39580941       3.41706061    
   0.00000000       1.39144576       1.09265423       1.39144576       1.09265423       3.39587450       1.09265423       3.39587450       3.41712809    
   0.00000000       1.39139438       1.09259796       1.39139438       1.09259796       3.39593983       1.09259796       3.39593983       3.41719556    
   0.00000000       1.39134300       1.09254169       1.39134300       1.09254169       3.39600492       1.09254169       3.39600492       3.41726303    
   0.00000000       1.39129162       1.09248543       1.39129162       1.09248543       3.39607024       1.09248543       3.39607024       3.41733050    
   0.00000000       1.39124024       1.09242916       1.39124024       1.09242916       3.39613533       1.09242916       3.39613533       3.41739798    
   0.00000000       1.39118886       1.09237289       1.39118886       1.09237289       3.39620066       1.09237289       3.39620066       3.41746545    
   0.00000000       1.39113748       1.09231663       1.39113748       1.09231663       3.39626575       1.09231663       3.39626575       3.41753292    
   0.00000000       1.39108610       1.09226036       1.39108610       1.09226036       3.39633107       1.09226036       3.39633107       3.41760039    
   0.00000000       1.39103472       1.09220409       1.39103472       1.09220409       3.39639640       1.09220409       3.39639640       3.41766787    
   0.00000000       1.39098334       1.09214783       1.39098334       1.09214783       3.39646149       1.09214783       3.39646149       3.41773558    
   0.00000000       1.39093196       1.09209156       1.39093196       1.09209156       3.39652681       1.09209156       3.39652681       3.41780305    
   0.00000000       1.39088058       1.09203529       1.39088058       1.09203529       3.39659214       1.09203529       3.39659214       3.41787052    
   0.00000000       1.39082921       1.09197915       1.39082921       1.09197915       3.39665723       1.09197915       3.39665723       3.41793823    
   0.00000000       1.39077783       1.09192288       1.39077783       1.09192288       3.39672256       1.09192288       3.39672256       3.41800570    
   0.00000000       1.39072645       1.09186661       1.39072645       1.09186661       3.39678788       1.09186661       3.39678788       3.41807318    
   0.00000000       1.39067507       1.09181046       1.39067507       1.09181046       3.39685321       1.09181046       3.39685321       3.41814089    
   0.00000000       1.39062381       1.09175420       1.39062381       1.09175420       3.39691854       1.09175420       3.39691854       3.41820836    
   0.00000000       1.39057243       1.09169793       1.39057243       1.09169793       3.39698386       1.09169793       3.39698386       3.41827607    
   0.00000000       1.39052105       1.09164178       1.39052105       1.09164178       3.39704919       1.09164178       3.39704919       3.41834354    
   0.00000000       1.39046967       1.09158552       1.39046967       1.09158552       3.39711452       1.09158552       3.39711452       3.41841125    
   0.00000000       1.39041829       1.09152937       1.39041829       1.09152937       3.39717984       1.09152937       3.39717984       3.41847873    
   0.00000000       1.39036703       1.09147310       1.39036703       1.09147310       3.39724517       1.09147310       3.39724517       3.41854644    
   0.00000000       1.39031565       1.09141695       1.39031565       1.09141695       3.39731050       1.09141695       3.39731050       3.41861415    
   0.00000000       1.39026427       1.09136069       1.39026427       1.09136069       3.39737606       1.09136069       3.39737606       3.41868162    
   0.00000000       1.39021301       1.09130454       1.39021301       1.09130454       3.39744139       1.09130454       3.39744139       3.41874933    
   0.00000000       1.39016163       1.09124827       1.39016163       1.09124827       3.39750671       1.09124827       3.39750671       3.41881704    
   0.00000000       1.39011037       1.09119213       1.39011037       1.09119213       3.39757204       1.09119213       3.39757204       3.41888475    
   0.00000000       1.39005899       1.09113598       1.39005899       1.09113598       3.39763761       1.09113598       3.39763761       3.41895223    
   0.00000000       1.39000773       1.09107971       1.39000773       1.09107971       3.39770293       1.09107971       3.39770293       3.41901994    
   0.00000000       1.38995636       1.09102356       1.38995636       1.09102356       3.39776826       1.09102356       3.39776826       3.41908765    
   0.00000000       1.38990498       1.09096742       1.38990498       1.09096742       3.39783382       1.09096742       3.39783382       3.41915536    
   0.00000000       1.38985372       1.09091115       1.38985372       1.09091115       3.39789915       1.09091115       3.39789915       3.41922307    
   0.00000000       1.38980246       1.09085500       1.38980246       1.09085500       3.39796472       1.09085500       3.39796472       3.41929078    
   0.00000000       1.38975108       1.09079885       1.38975108       1.09079885       3.39803004       1.09079885       3.39803004       3.41935849    
   0.00000000       1.38969982       1.09074271       1.38969982       1.09074271       3.39809561       1.09074271       3.39809561       3.41942620    
   0.00000000       1.38964844       1.09068656       1.38964844       1.09068656       3.39816117       1.09068656       3.39816117       3.41949391    
   0.00000000       1.38959718       1.09063041       1.38959718       1.09063041       3.39822650       1.09063041       3.39822650       3.41956162    
   0.00000000       1.38954592       1.09057426       1.38954592       1.09057426       3.39829206       1.09057426       3.39829206       3.41962934    
   0.00000000       1.38949454       1.09051812       1.38949454       1.09051812       3.39835763       1.09051812       3.39835763       3.41969728    
   0.00000000       1.38944328       1.09046197       1.38944328       1.09046197       3.39842296       1.09046197       3.39842296       3.41976500    
   0.00000000       1.38939202       1.09040582       1.38939202       1.09040582       3.39848852       1.09040582       3.39848852       3.41983271    
   0.00000000       1.38934064       1.09034967       1.38934064       1.09034967       3.39855409       1.09034967       3.39855409       3.41990042    
   0.00000000       1.38928938       1.09029353       1.38928938       1.09029353       3.39861965       1.09029353       3.39861965       3.41996837    
   0.00000000       1.38923812       1.09023738       1.38923812       1.09023738       3.39868522       1.09023738       3.39868522       3.42003608    
   0.00000000       1.38918686       1.09018123       1.38918686       1.09018123       3.39875078       1.09018123       3.39875078       3.42010379    
   0.00000000       1.38913560       1.09012508       1.38913560       1.09012508       3.39881635       1.09012508       3.39881635       3.42017174    
   0.00000000       1.38908422       1.09006894       1.38908422       1.09006894       3.39888191       1.09006894       3.39888191       3.42023945    
   0.00000000       1.38903296       1.09001291       1.38903296       1.09001291       3.39894748       1.09001291       3.39894748       3.42030740    
   0.00000000       1.38898170       1.08995676       1.38898170       1.08995676       3.39901304       1.08995676       3.39901304       3.42037511    
   0.00000000       1.38893044       1.08990061       1.38893044       1.08990061       3.39907861       1.08990061       3.39907861       3.42044306    
