 -0.5411188194E+03  0.3613849412E-11
 -0.1317344038E+03  0.2979785921E-11
 -0.3012461642E+02  0.1128876181E-11
 -0.5177020393E+01 -0.1125794485E-11
 -0.3950057030E+00  0.0000000000E+00
 -0.8162159412E-01  0.2169943045E-11
 -0.4039571542E-01 -0.3792467208E-11
 -0.2432704360E-01 -0.4656930485E-11
 -0.1628517044E-01  0.1937585871E-11
 -0.1167143434E-01 -0.3743653177E-08
