 -2  5      -1  2 -3       0  1 -2     1 -2  3    -2  3 -4
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
               (0.0000000000000000,0.0000000000000000)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)                                             (NaN,NaN)
