 -0.5410753041E+03  0.2421177182E-11
 -0.1316996860E+03  0.2162286572E-11
 -0.3011964332E+02  0.7179570117E-12
 -0.5178600409E+01  0.3027624538E-12
 -0.3950057030E+00  0.0000000000E+00
 -0.8162093369E-01 -0.1333945107E-11
 -0.4039516926E-01 -0.2905531718E-11
 -0.2432674960E-01 -0.2947029812E-11
 -0.1628500011E-01  0.2589627487E-11
 -0.1167132581E-01  0.5540847512E-11
