  0.580294543795E+00 -0.879837228233E-01 -0.475853008032E-01 -0.475955401443E+00
  0.582074588408E+00 -0.880742424969E-01 -0.475496697779E-01 -0.474388276176E+00
  0.583854633021E+00 -0.880536178019E-01 -0.473420878787E-01 -0.472663840670E+00
  0.585634677634E+00 -0.880697256871E-01 -0.471160838272E-01 -0.472545037632E+00
  0.587414722247E+00 -0.881598348196E-01 -0.470138805242E-01 -0.472500420071E+00
  0.589194766860E+00 -0.882158297283E-01 -0.469265136683E-01 -0.471160011528E+00
  0.590974811472E+00 -0.882056267815E-01 -0.467420404652E-01 -0.469588491392E+00
  0.592754856085E+00 -0.882057333462E-01 -0.465288500271E-01 -0.468926030182E+00
  0.594534900698E+00 -0.882500095113E-01 -0.463805518777E-01 -0.468529352894E+00
  0.596314945311E+00 -0.882863307952E-01 -0.462621703115E-01 -0.467421707499E+00
  0.598094989924E+00 -0.882800324355E-01 -0.460967965184E-01 -0.465902137961E+00
  0.599875034537E+00 -0.882626220874E-01 -0.458926662954E-01 -0.464784495279E+00
  0.601655079150E+00 -0.882682880069E-01 -0.457100222229E-01 -0.464054544920E+00
  0.603435123763E+00 -0.882827763941E-01 -0.455602495099E-01 -0.463080349920E+00
  0.605215168375E+00 -0.882760633679E-01 -0.454011979490E-01 -0.461675565239E+00
  0.606995212988E+00 -0.882494017160E-01 -0.452099240681E-01 -0.460267088593E+00
  0.608775257601E+00 -0.882261450242E-01 -0.450102385331E-01 -0.459159011931E+00
  0.610555302214E+00 -0.882142578467E-01 -0.448294081224E-01 -0.458140022926E+00
  0.612335346827E+00 -0.881989533164E-01 -0.446605806682E-01 -0.456884314436E+00
  0.614115391440E+00 -0.881679608037E-01 -0.444797513494E-01 -0.455414863171E+00
  0.615895436053E+00 -0.881273643208E-01 -0.442810963812E-01 -0.453998377785E+00
  0.617675480666E+00 -0.880896622911E-01 -0.440804349479E-01 -0.452747649015E+00
  0.619455525278E+00 -0.880563732617E-01 -0.438904744066E-01 -0.451510508905E+00
  0.621235569891E+00 -0.880185575962E-01 -0.437057009397E-01 -0.450118584642E+00
  0.623015614504E+00 -0.879703403617E-01 -0.435132983990E-01 -0.448601645993E+00
  0.624795659117E+00 -0.879155169469E-01 -0.433104015222E-01 -0.447111032049E+00
  0.626575703730E+00 -0.878608922017E-01 -0.431054471933E-01 -0.445712552299E+00
  0.628355748343E+00 -0.878075319543E-01 -0.429058590000E-01 -0.444325784088E+00
  0.630135792956E+00 -0.877507676616E-01 -0.427096468077E-01 -0.442848657999E+00
  0.631915837568E+00 -0.876869378122E-01 -0.425097356477E-01 -0.441281229487E+00
  0.633695882181E+00 -0.876174778219E-01 -0.423031338556E-01 -0.439706334253E+00
