  0.580294543795E+00  0.559706774844E+01  0.336704989370E+01  0.472490617368E-01
  0.582074588408E+00  0.559752692571E+01  0.336862982584E+01  0.501941573988E-01
  0.583854633021E+00 -0.685467016993E+00  0.337041837772E+01  0.511478515199E-01
  0.585634677634E+00 -0.685787416402E+00  0.337068193635E+01  0.519839663680E-01
  0.587414722247E+00 -0.685899133223E+00  0.337079373688E+01  0.543363590517E-01
  0.589194766860E+00 -0.685612659245E+00  0.337208705384E+01  0.568369929634E-01
  0.590974811472E+00 -0.685445491310E+00 -0.290955489969E+01  0.581702823882E-01
  0.592754856085E+00 -0.685583388338E+00 -0.290885446120E+01  0.592277730780E-01
  0.594534900698E+00 -0.685665818476E+00 -0.290846050606E+01  0.611371540912E-01
  0.596314945311E+00 -0.685498477345E+00 -0.290745460165E+01  0.634062910888E-01
  0.598094989924E+00 -0.685316986067E+00 -0.290605794039E+01  0.650764628213E-01
  0.599875034537E+00 -0.685318782156E+00 -0.290501458907E+01  0.663012032991E-01
  0.601655079150E+00 -0.685377902808E+00 -0.290435821764E+01  0.678599701431E-01
  0.603435123763E+00 -0.685310555591E+00 -0.290353029060E+01  0.698590098517E-01
  0.605215168375E+00 -0.685158497960E+00 -0.290233045977E+01  0.717254577186E-01
  0.606995212988E+00 -0.685074671557E+00 -0.290111902198E+01  0.731800323837E-01
  0.608775257601E+00 -0.685081541430E+00 -0.290018568977E+01  0.745659767716E-01
  0.610555302214E+00 -0.685070504597E+00 -0.289936736260E+01  0.762396620236E-01
  0.612335346827E+00 -0.684981222201E+00 -0.289836959855E+01  0.780807829557E-01
  0.614115391440E+00 -0.684872885600E+00 -0.289718927389E+01  0.797560383040E-01
  0.615895436053E+00 -0.684819022171E+00 -0.289605461720E+01  0.812049439576E-01
  0.617675480666E+00 -0.684808839732E+00 -0.289508147591E+01  0.826612729180E-01
  0.619455525278E+00 -0.684779968274E+00 -0.289415116274E+01  0.842919970944E-01
  0.621235569891E+00 -0.684709300316E+00 -0.289311033948E+01  0.859990229707E-01
  0.623015614504E+00 -0.684633822772E+00 -0.289196882863E+01  0.875955904838E-01
  0.624795659117E+00 -0.684592382861E+00 -0.289085336983E+01  0.890539095039E-01
  0.626575703730E+00 -0.684578580150E+00  0.339335395147E+01  0.905073427980E-01
  0.628355748343E+00 -0.684558424562E+00  0.339434184918E+01  0.920592428955E-01
  0.630135792956E+00 -0.684516730594E+00  0.339538596963E+01  0.936665322065E-01
  0.631915837568E+00 -0.684471156621E+00  0.339649638369E+01  0.952180973619E-01
  0.633695882181E+00 -0.684444990880E+00  0.339760706418E+01  0.966754419664E-01
