  0.459350010613E+00 -0.233314011414E+00  0.397400630238E+01  0.317795251667E+00
  0.459378153611E+00 -0.232849949431E+00  0.397513622818E+01  0.316716602598E+00
  0.459406296608E+00 -0.232384304902E+00  0.397627096579E+01  0.315623717029E+00
  0.459434439606E+00 -0.231917067346E+00  0.397741054218E+01  0.314516356024E+00
  0.459462582604E+00 -0.231448226073E+00  0.397855498453E+01  0.313394275858E+00
  0.459490725602E+00 -0.230977770195E+00  0.397970432018E+01  0.312257227912E+00
  0.459518868600E+00 -0.230505688614E+00  0.398085857666E+01  0.311104958566E+00
  0.459547011598E+00 -0.230031970029E+00  0.398201778169E+01  0.309937209080E+00
  0.459575154595E+00 -0.229556602935E+00  0.398318196318E+01  0.308753715488E+00
  0.459603297593E+00 -0.229079575618E+00  0.398435114924E+01  0.307554208475E+00
  0.459631440591E+00 -0.228600876161E+00  0.398552536821E+01  0.306338413258E+00
  0.459659583589E+00 -0.228120492440E+00  0.398670464860E+01  0.305106049463E+00
  0.459687726587E+00 -0.227638412123E+00  0.398788901918E+01  0.303856830993E+00
  0.459715869585E+00 -0.227154622674E+00  0.398907850890E+01  0.302590465906E+00
  0.459744012582E+00 -0.226669111348E+00  0.399027314697E+01  0.301306656273E+00
  0.459772155580E+00 -0.226181865196E+00  0.399147296281E+01  0.300005098041E+00
  0.459800298578E+00 -0.225692871059E+00  0.399267798610E+01  0.298685480899E+00
  0.459828441576E+00 -0.225202115573E+00  0.399388824676E+01  0.297347488123E+00
  0.459856584574E+00 -0.224709585166E+00  0.399510377494E+01  0.295990796433E+00
  0.459884727571E+00 -0.224215266060E+00  0.399632460107E+01  0.294615075838E+00
  0.459912870569E+00 -0.223719144270E+00  0.399755075584E+01  0.293219989478E+00
  0.459941013567E+00 -0.223221205602E+00  0.399878227020E+01  0.291805193466E+00
  0.459969156565E+00 -0.222721435657E+00  0.400001917538E+01  0.290370336717E+00
  0.459997299563E+00 -0.222219819830E+00  0.400126150289E+01  0.288915060781E+00
  0.460025442561E+00 -0.221716343306E+00  0.400250928453E+01  0.287438999668E+00
  0.460053585558E+00 -0.221210991066E+00  0.400376255239E+01  0.285941779665E+00
  0.460081728556E+00 -0.220703747883E+00  0.400502133888E+01  0.284423019155E+00
  0.460109871554E+00 -0.220194598326E+00  0.400628567667E+01  0.282882328429E+00
  0.460138014552E+00 -0.219683526753E+00  0.400755559880E+01  0.281319309484E+00
  0.460166157550E+00 -0.219170517322E+00  0.400883113860E+01  0.279733555831E+00
  0.460194300548E+00 -0.218655553979E+00  0.401011232973E+01  0.278124652282E+00
  0.460222443545E+00 -0.218138620468E+00  0.401139920619E+01  0.276492174746E+00
  0.460250586543E+00 -0.217619700328E+00  0.401269180231E+01  0.274835690009E+00
  0.460278729541E+00 -0.217098776889E+00  0.401399015278E+01  0.273154755509E+00
  0.460306872539E+00 -0.216575833280E+00  0.401529429265E+01  0.271448919113E+00
  0.460335015537E+00 -0.216050852421E+00  0.401660425731E+01  0.269717718876E+00
  0.460363158535E+00 -0.215523817032E+00  0.401792008253E+01  0.267960682804E+00
  0.460391301532E+00 -0.214994709624E+00  0.401924180446E+01  0.266177328604E+00
  0.460419444530E+00 -0.214463512508E+00  0.402056945964E+01  0.264367163433E+00
  0.460447587528E+00 -0.213930207788E+00  0.402190308499E+01  0.262529683631E+00
  0.460475730526E+00 -0.213394777365E+00  0.402324271782E+01  0.260664374459E+00
  0.460503873524E+00 -0.212857202939E+00  0.402458839586E+01  0.258770709818E+00
  0.460532016522E+00 -0.212317466003E+00  0.402594015725E+01  0.256848151972E+00
  0.460560159519E+00 -0.211775547850E+00  0.402729804054E+01  0.254896151254E+00
  0.460588302517E+00 -0.211231429569E+00  0.402866208473E+01  0.252914145767E+00
  0.460616445515E+00 -0.210685092049E+00  0.403003232924E+01  0.250901561082E+00
  0.460644588513E+00 -0.210136515974E+00  0.403140881394E+01  0.248857809922E+00
  0.460672731511E+00 -0.209585681827E+00  0.403279157913E+01  0.246782291841E+00
  0.460700874509E+00 -0.209032569890E+00  0.403418066560E+01  0.244674392893E+00
  0.460729017506E+00 -0.208477160244E+00  0.403557611460E+01  0.242533485293E+00
  0.460757160504E+00 -0.207919432769E+00  0.403697796782E+01  0.240358927070E+00
  0.460785303502E+00 -0.207359367143E+00  0.403838626749E+01  0.238150061710E+00
  0.460813446500E+00 -0.206796942843E+00  0.403980105629E+01  0.235906217791E+00
  0.460841589498E+00 -0.206232139149E+00  0.404122237740E+01  0.233626708611E+00
  0.460869732496E+00 -0.205664935137E+00  0.404265027452E+01  0.231310831798E+00
  0.460897875493E+00 -0.205095309685E+00  0.404408479188E+01  0.228957868923E+00
  0.460926018491E+00 -0.204523241471E+00  0.404552597419E+01  0.226567085093E+00
  0.460954161489E+00 -0.203948708972E+00  0.404697386672E+01  0.224137728540E+00
  0.460982304487E+00 -0.203371690468E+00  0.404842851529E+01  0.221669030201E+00
  0.461010447485E+00 -0.202792164037E+00  0.404988996625E+01  0.219160203279E+00
  0.461038590483E+00 -0.202210107560E+00  0.405135826649E+01  0.216610442808E+00
  0.461066733480E+00 -0.201625498718E+00  0.405283346351E+01  0.214018925197E+00
  0.461094876478E+00 -0.201038314993E+00  0.405431560535E+01  0.211384807767E+00
  0.461123019476E+00 -0.200448533668E+00  0.405580474064E+01  0.208707228281E+00
  0.461151162474E+00 -0.199856131827E+00  0.405730091860E+01  0.205985304460E+00
  0.461179305472E+00 -0.199261086355E+00  0.405880418905E+01  0.203218133488E+00
  0.461207448470E+00 -0.198663373940E+00  0.406031460242E+01  0.200404791512E+00
  0.461235591467E+00 -0.198062971069E+00  0.406183220976E+01  0.197544333126E+00
  0.461263734465E+00 -0.197459854030E+00  0.406335706274E+01  0.194635790856E+00
  0.461291877463E+00 -0.196853998914E+00  0.406488921366E+01  0.191678174616E+00
  0.461320020461E+00 -0.196245381612E+00  0.406642871547E+01  0.188670471172E+00
  0.461348163459E+00 -0.195633977815E+00  0.406797562178E+01  0.185611643593E+00
  0.461376306457E+00 -0.195019763015E+00  0.406952998685E+01  0.182500630683E+00
  0.461404449454E+00 -0.194402712507E+00  0.407109186561E+01  0.179336346420E+00
  0.461432592452E+00 -0.193782801383E+00  0.407266131368E+01  0.176117679376E+00
  0.461460735450E+00 -0.193160004537E+00  0.407423838736E+01  0.172843492128E+00
  0.461488878448E+00 -0.192534296663E+00  0.407582314365E+01  0.169512620671E+00
  0.461517021446E+00 -0.191905652254E+00  0.407741564025E+01  0.166123873816E+00
  0.461545164444E+00 -0.191274045601E+00  0.407901593560E+01  0.162676032586E+00
  0.461573307441E+00 -0.190639450797E+00  0.408062408885E+01  0.159167849609E+00
  0.461601450439E+00 -0.190001841731E+00  0.408224015987E+01  0.155598048500E+00
  0.461629593437E+00 -0.189361192092E+00  0.408386420931E+01  0.151965323247E+00
  0.461657736435E+00 -0.188717475366E+00  0.408549629856E+01  0.148268337591E+00
  0.461685879433E+00 -0.188070664835E+00  0.408713648975E+01  0.144505724408E+00
  0.461714022431E+00 -0.187420733578E+00  0.408878484583E+01  0.140676085093E+00
  0.461742165428E+00 -0.186767654473E+00  0.409044143049E+01  0.136777988938E+00
  0.461770308426E+00 -0.186111400190E+00  0.409210630825E+01  0.132809972527E+00
  0.461798451424E+00 -0.185451943195E+00  0.409377954442E+01  0.128770539128E+00
  0.461826594422E+00 -0.184789255748E+00  0.409546120510E+01  0.124658158098E+00
  0.461854737420E+00 -0.184123309904E+00  0.409715135726E+01  0.120471264299E+00
  0.461882880418E+00 -0.183454077509E+00  0.409885006867E+01  0.116208257521E+00
  0.461911023415E+00 -0.182781530201E+00  0.410055740795E+01  0.111867501935E+00
  0.461939166413E+00 -0.182105639410E+00  0.410227344459E+01  0.107447325548E+00
  0.461967309411E+00 -0.181426376355E+00  0.410399824893E+01  0.102946019699E+00
  0.461995452409E+00 -0.180743712044E+00  0.410573189218E+01  0.983618385680E-01
  0.462023595407E+00 -0.180057617276E+00  0.410747444646E+01  0.936929987303E-01
  0.462051738405E+00 -0.179368062633E+00  0.410922598475E+01  0.889376787264E-01
  0.462079881402E+00 -0.178675018486E+00  0.411098658099E+01  0.840940186923E-01
  0.462108024400E+00 -0.177978454990E+00  0.411275630998E+01  0.791601200253E-01
  0.462136167398E+00 -0.177278342084E+00  0.411453524749E+01  0.741340451021E-01
  0.462164310396E+00 -0.176574649490E+00  0.411632347021E+01  0.690138170635E-01
  0.462192453394E+00 -0.175867346710E+00  0.411812105579E+01  0.637974196467E-01
  0.462220596392E+00 -0.175156403028E+00  0.411992808283E+01  0.584827971054E-01
  0.462248739389E+00 -0.174441787505E+00  0.412174463091E+01  0.530678542030E-01
  0.462276882387E+00 -0.173723468978E+00  0.412357078062E+01  0.475504562926E-01
  0.462305025385E+00 -0.173001416064E+00  0.412540661349E+01  0.419284295041E-01
  0.462333168383E+00 -0.172275597150E+00  0.412725221211E+01  0.361995610189E-01
  0.462361311381E+00 -0.171545980397E+00  0.412910766006E+01  0.303615994819E-01
  0.462389454379E+00 -0.170812533738E+00  0.413097304195E+01  0.244122555313E-01
  0.462417597376E+00 -0.170075224874E+00  0.413284844346E+01  0.183492024694E-01
  0.462445740374E+00 -0.169334021275E+00  0.413473395130E+01  0.121700770970E-01
  0.462473883372E+00 -0.168588890175E+00  0.413662965325E+01  0.587248069250E-02
  0.462502026370E+00 -0.167839798573E+00  0.413853563818E+01 -0.546019806632E-03
  0.462530169368E+00 -0.167086713230E+00  0.414045199603E+01 -0.708789043755E-02
  0.462558312366E+00 -0.166329600667E+00  0.414237881786E+01 -0.137556286337E-01
  0.462586455363E+00 -0.165568427163E+00  0.414431619586E+01 -0.205517614066E-01
  0.462614598361E+00 -0.164803158753E+00  0.414626422331E+01 -0.274788433052E-01
  0.462642741359E+00 -0.164033761227E+00  0.414822299467E+01 -0.345394540870E-01
  0.462670884357E+00 -0.163260200123E+00  0.415019260554E+01 -0.417361961166E-01
  0.462699027355E+00 -0.162482440734E+00  0.415217315268E+01 -0.490716914587E-01
  0.462727170353E+00 -0.161700448096E+00  0.415416473404E+01 -0.565485786490E-01
  0.462755313350E+00 -0.160914186992E+00  0.415616744877E+01 -0.641695091052E-01
  0.462783456348E+00 -0.160123621945E+00  0.415818139722E+01 -0.719371431972E-01
  0.462811599346E+00 -0.159328717222E+00  0.416020668097E+01 -0.798541459001E-01
  0.462839742344E+00 -0.158529436823E+00  0.416224340282E+01 -0.879231820464E-01
  0.462867885342E+00 -0.157725744485E+00  0.416429166685E+01 -0.961469111430E-01
  0.462896028340E+00 -0.156917603679E+00  0.416635157837E+01 -0.104527981714E+00
  0.462924171337E+00 -0.156104977601E+00  0.416842324399E+01 -0.113069025190E+00
  0.462952314335E+00 -0.155287829179E+00  0.417050677162E+01 -0.121772649264E+00
  0.462980457333E+00 -0.154466121061E+00  0.417260227046E+01 -0.130641430737E+00
  0.463008600331E+00 -0.153639815618E+00  0.417470985103E+01 -0.139677907814E+00
  0.463036743329E+00 -0.152808874938E+00  0.417682962522E+01 -0.148884571822E+00
