 -0.116917372865E+05  0.507369157500E-11
 -0.102378975182E+05  0.820241907597E-11
 -0.102378329442E+05  0.116981164977E-10
 -0.101537368465E+05  0.136945276581E-10
 -0.844538610922E+04  0.524693275498E-11
 -0.844532278367E+04  0.787957250402E-11
 -0.830845840782E+04  0.104471333233E-10
 -0.830832767810E+04  0.142635665600E-10
 -0.800616979597E+04  0.151222836351E-10
 -0.762936237161E+04  0.682789588916E-11
 -0.762922845188E+04  0.115253651314E-10
 -0.762882688223E+04  0.595653924980E-11
 -0.727822022032E+04  0.506499577045E-11
 -0.727768048239E+04  0.404827044378E-11
 -0.631879756269E+04  0.622470928795E-11
 -0.631873190185E+04  0.831626815459E-11
 -0.619947307452E+04  0.975598627750E-11
 -0.507559904424E+04  0.642254414762E-11
 -0.507546508211E+04  0.101062837098E-10
 -0.499109861903E+04  0.432966238372E-11
 -0.499103448783E+04  0.610622299146E-11
 -0.483064495854E+04  0.103721674379E-10
 -0.449858781124E+04  0.468613083327E-11
 -0.449845181174E+04  0.825112560360E-11
 -0.449804957554E+04  0.460097873464E-11
 -0.430921792181E+04  0.375981428154E-11
 -0.430867400442E+04  0.339487886251E-11
 -0.375021495257E+04  0.487887130878E-11
 -0.375014819705E+04  0.632621885095E-11
 -0.363839953210E+04  0.715631985322E-11
 -0.299405741745E+04  0.426305823262E-11
 -0.299391854382E+04  0.742653845409E-11
 -0.281229036779E+04  0.727015733952E-11
 -0.272313924752E+04  0.366743271082E-11
 -0.272307424508E+04  0.486878822393E-11
 -0.252296080024E+04  0.320984739858E-11
 -0.252282279614E+04  0.625606769617E-11
 -0.252241553443E+04  0.367508521259E-11
 -0.243648638900E+04  0.253559356892E-11
 -0.243593395722E+04  0.304645522495E-11
 -0.213567683382E+04  0.396773209187E-11
 -0.213560894658E+04  0.499692009060E-11
 -0.204685457702E+04  0.546288327791E-11
 -0.170574341471E+04  0.277311586977E-11
 -0.170559803740E+04  0.560382953425E-11
 -0.157916905241E+04  0.522657354575E-11
 -0.141901498684E+04  0.311842741495E-11
 -0.141894895690E+04  0.398210152357E-11
 -0.133635446213E+04  0.214035322453E-11
 -0.133621439315E+04  0.487053011808E-11
 -0.133579761107E+04  0.328509364891E-11
 -0.129590173572E+04  0.177892853154E-11
 -0.129533631499E+04  0.295428939510E-11
 -0.116214218803E+04  0.302907404714E-11
 -0.116207323668E+04  0.380069429155E-11
 -0.109808526143E+04  0.433014777867E-11
 -0.936384103211E+03  0.183106424263E-11
 -0.936230417569E+03  0.445103182718E-11
 -0.851759348785E+03  0.395700970950E-11
 -0.667358570948E+03  0.249644870831E-11
 -0.667291322607E+03  0.315380355738E-11
 -0.657187491712E+03  0.149769718408E-11
 -0.657044675980E+03  0.402620175718E-11
 -0.656616025714E+03  0.308356788179E-11
 -0.641948389310E+03  0.138992407035E-11
 -0.641366316919E+03  0.285087316095E-11
 -0.597037006774E+03  0.313874455370E-11
 -0.596966956354E+03  0.374886142535E-11
 -0.553174424502E+03  0.358505882538E-11
 -0.490819783462E+03  0.121099533429E-11
 -0.490655844140E+03  0.368692690378E-11
 -0.435301050681E+03  0.289231067052E-11
 -0.288301313838E+03  0.870250158438E-12
 -0.288154678708E+03  0.321581317915E-11
 -0.287712415868E+03  0.327173249317E-11
 -0.284208678089E+03  0.700122289371E-12
 -0.283605843100E+03  0.343449098049E-11
 -0.282967010825E+03  0.238665100504E-11
 -0.282898096484E+03  0.291680959266E-11
 -0.281680809283E+03  0.253421532486E-11
 -0.281608945607E+03  0.298814893266E-11
 -0.252427734481E+03  0.298630451989E-11
 -0.241288956806E+03  0.905048249768E-12
 -0.241115893976E+03  0.264307716114E-11
 -0.205633052044E+03  0.247512151852E-11
 -0.117698913295E+03  0.919411936996E-12
 -0.117623193379E+03  0.142505722173E-11
 -0.110447618592E+03 -0.492171215229E-13
 -0.110273699889E+03  0.236185758465E-11
 -0.107557909609E+03  0.119831864140E-11
 -0.106913633727E+03  0.409606128260E-11
 -0.105758495382E+03  0.837503351471E-12
 -0.105605149533E+03  0.251913117149E-11
 -0.105141782829E+03  0.356558190998E-11
 -0.996915670943E+02  0.192945193588E-11
 -0.960547195869E+02  0.177675686528E-11
 -0.959839421367E+02  0.217709467678E-11
 -0.898391362852E+02 -0.769236745511E-11
 -0.514492418895E+02 -0.651522897595E-11
 -0.512690086851E+02 -0.345282028354E-11
 -0.474502648606E+02  0.210528022647E-11
 -0.473628575994E+02  0.209724529366E-11
 -0.422963122852E+02 -0.294088815163E-10
 -0.408169205632E+02 -0.858635843714E-12
 -0.400600798421E+02  0.232435032140E-11
 -0.394588195640E+02  0.533276047157E-11
 -0.383867917829E+02  0.366440219940E-11
 -0.382074198385E+02 -0.204646442457E-11
 -0.376851177110E+02  0.566409933897E-11
 -0.345704705298E+02  0.224404692156E-11
 -0.344920450407E+02  0.120703674401E-12
 -0.301899052383E+02 -0.137094571220E-10
 -0.299997543109E+02 -0.222104060559E-10
 -0.276136426985E+02 -0.131210645647E-11
 -0.267646648465E+02  0.297714168526E-06
 -0.267391419132E+02  0.345020806928E-04
 -0.267025268304E+02  0.432379623763E-03
 -0.266912128316E+02  0.806001061769E-03
 -0.266786251941E+02  0.108384954271E-02
 -0.266474329671E+02  0.778583207106E-03
 -0.266456858838E+02  0.314495856172E-03
 -0.265865984644E+02  0.239849624542E-02
 -0.265633324714E+02  0.543501481081E-03
 -0.265545159764E+02  0.252817761893E-02
 -0.265349326024E+02  0.306271839192E-02
 -0.265182177645E+02  0.806127328506E-03
 -0.265041342780E+02  0.109935366133E-02
 -0.264931224348E+02  0.101387955577E-02
 -0.264286162256E+02  0.480278882374E-02
 -0.264135937566E+02  0.239912071501E-02
 -0.263824042250E+02  0.339036582460E-02
 -0.263801657193E+02  0.271515477278E-02
 -0.263778760729E+02  0.534650873413E-02
 -0.263613256641E+02  0.579906977391E-02
 -0.262555937094E+02  0.480391568651E-02
 -0.262215371199E+02  0.783820133008E-02
 -0.262151757833E+02  0.520217909940E-02
 -0.262045917067E+02  0.574176685480E-02
 -0.261530387955E+02  0.901689796437E-02
 -0.261376474526E+02  0.909748606273E-02
 -0.260484852010E+02  0.784031949424E-02
 -0.260013763472E+02  0.833850912017E-02
 -0.259791889602E+02  0.902829470873E-02
 -0.259725493315E+02  0.112842361586E-01
 -0.258873870175E+02  0.126697532858E-01
 -0.258729002272E+02  0.127574759871E-01
 -0.257994665620E+02  0.112883293001E-01
 -0.257461487330E+02  0.118588750746E-01
 -0.257136302036E+02  0.126387435277E-01
 -0.257028984932E+02  0.481496215076E-04
 -0.256898705668E+02  0.149318893158E-01
 -0.255947536068E+02  0.248921215503E-03
 -0.255897556345E+02  0.163924677292E-01
 -0.255756285297E+02  0.165367932889E-01
 -0.255714138324E+02  0.759149567031E-03
 -0.255474792812E+02  0.109436134905E-02
 -0.255312706186E+02  0.451350156946E-03
 -0.255167322727E+02  0.149319912733E-01
 -0.254579373261E+02  0.155469554252E-01
 -0.254403767862E+02  0.288955386566E-02
 -0.254285497331E+02  0.317394909735E-02
 -0.254156458790E+02  0.163393786184E-01
 -0.253816191900E+02  0.186024689828E-01
 -0.252680820927E+02  0.202236854531E-01
 -0.252660587854E+02  0.573251868786E-02
 -0.252537660489E+02  0.203617415428E-01
 -0.252523675246E+02  0.577329724916E-02
 -0.252084377998E+02  0.186078205836E-01
 -0.251450727399E+02  0.192563893243E-01
 -0.250942976973E+02  0.202815464020E-01
 -0.250552195863E+02  0.221680687426E-01
 -0.250415553044E+02  0.882878498315E-02
 -0.250414239657E+02  0.790530495787E-03
 -0.250369624380E+02  0.834814753879E-03
 -0.250276448803E+02  0.902617162434E-02
 -0.249519527390E+02  0.189206893821E-02
 -0.249298578167E+02  0.249477475677E-02
 -0.249298200955E+02  0.239433088496E-01
 -0.249151050695E+02  0.241030164395E-01
 -0.249007889365E+02  0.686085348829E-03
 -0.248975158305E+02  0.815304790807E-03
 -0.248961774236E+02  0.819126706663E-03
 -0.248819808391E+02  0.221756139984E-01
 -0.248219790672E+02  0.371709200298E-02
 -0.248149646744E+02  0.228269747429E-01
 -0.248123346901E+02  0.186591905961E-02
 -0.247891928930E+02  0.250740418163E-02
 -0.247889462467E+02  0.279049098868E-02
 -0.247756306459E+02  0.122794756385E-01
 -0.247668608858E+02  0.534898738709E-02
 -0.247620561584E+02  0.124802386584E-01
 -0.247560200264E+02  0.238098576592E-01
 -0.247169816949E+02  0.255519297786E-01
 -0.246831393070E+02  0.364617846953E-02
 -0.246468613206E+02  0.622722539084E-02
 -0.246260417212E+02  0.503351506169E-02
 -0.246216971958E+02  0.519688199007E-02
 -0.245812285382E+02  0.273949800079E-01
 -0.245657034754E+02  0.275880161129E-01
 -0.245524607546E+02  0.824326699646E-02
 -0.245436876506E+02  0.255608177748E-01
 -0.245096940670E+02  0.626441339532E-02
 -0.244787689831E+02  0.163257153861E-01
 -0.244738491191E+02  0.261784839011E-01
 -0.244640556647E+02  0.164111819766E-01
 -0.244262988760E+02  0.946785058567E-02
 -0.244117759167E+02  0.825371313998E-02
 -0.244075222584E+02  0.273884607810E-01
 -0.244034038428E+02  0.847347599842E-02
 -0.243720406813E+02  0.287151487521E-01
 -0.242950409929E+02  0.118571456592E-01
 -0.242893116275E+02  0.938904998626E-02
 -0.242274864791E+02  0.305812775818E-01
 -0.242109357423E+02  0.307985128963E-01
 -0.241986827266E+02  0.287284365147E-01
 -0.241674118051E+02  0.138488974530E-01
 -0.241568394233E+02  0.185690817264E-01
 -0.241550188996E+02  0.121462166617E-01
 -0.241420525699E+02  0.129229313816E-01
 -0.241414784801E+02  0.200048114262E-01
 -0.241268142869E+02  0.293288243906E-01
 -0.240538518352E+02  0.305685035066E-01
 -0.240283952254E+02  0.130251763555E-01
 -0.240243744083E+02  0.316368460299E-01
 -0.240033316008E+02  0.156781583353E-01
 -0.238729256726E+02  0.169374393285E-01
 -0.238725992286E+02  0.334466786144E-01
 -0.238632042863E+02  0.156791822264E-01
 -0.238547762079E+02  0.336719344300E-01
 -0.238511369059E+02  0.160068099429E-01
 -0.238509120506E+02  0.316921624469E-01
 -0.238171901863E+02  0.236709127437E-01
 -0.238029459476E+02  0.240100392636E-01
 -0.237777878559E+02  0.322369982042E-01
 -0.237345753062E+02  0.168345036299E-01
 -0.236989819288E+02  0.334840156103E-01
 -0.236859718909E+02  0.195171394735E-01
 -0.236769179018E+02  0.343320734563E-01
 -0.235543607035E+02  0.206369781333E-01
 -0.235458942994E+02  0.194797957090E-01
 -0.235330596567E+02  0.196422658078E-01
 -0.235196110801E+02  0.361302727454E-01
 -0.235035956873E+02  0.344133783327E-01
 -0.235003355344E+02  0.363809212193E-01
 -0.234690253533E+02  0.272728855995E-01
 -0.234535352872E+02  0.274540244452E-01
 -0.234296608965E+02  0.349019940551E-01
 -0.234157294274E+02  0.206929506037E-01
 -0.233506729037E+02  0.231998748287E-01
 -0.233460548812E+02  0.361323788915E-01
 -0.233319227935E+02  0.368461373852E-01
 -0.232183987472E+02  0.243045621824E-01
 -0.232106884092E+02  0.231640635414E-01
 -0.231982541546E+02  0.232475874232E-01
 -0.231707044385E+02  0.385425647665E-01
 -0.231585345733E+02  0.368781015933E-01
 -0.231500836815E+02  0.388559266375E-01
 -0.231153442534E+02  0.304810969417E-01
 -0.230988341843E+02  0.305043653092E-01
 -0.230845311906E+02  0.373528418461E-01
 -0.230792732741E+02  0.245553020214E-01
 -0.230040924516E+02  0.266827514300E-01
 -0.229971794864E+02  0.385408391133E-01
 -0.229909153312E+02  0.391497596048E-01
 -0.228714130495E+02  0.277716051214E-01
 -0.228642136062E+02  0.266342871246E-01
 -0.228529111989E+02  0.266549932109E-01
 -0.228272796600E+02  0.407429258161E-01
 -0.228174973291E+02  0.391874140330E-01
 -0.228053151101E+02  0.410803777267E-01
 -0.227604439744E+02  0.334001205124E-01
 -0.227438528422E+02  0.396120871671E-01
 -0.227429301453E+02  0.330770926498E-01
 -0.227316903667E+02  0.284049336764E-01
 -0.226550328135E+02  0.412685717708E-01
 -0.226537743332E+02  0.407321896673E-01
 -0.226515951886E+02  0.299308275820E-01
 -0.225186869273E+02  0.309860930937E-01
 -0.225118834702E+02  0.298440457389E-01
 -0.225021609348E+02  0.298175492279E-01
 -0.224901999615E+02  0.427656002688E-01
 -0.224815304470E+02  0.413315330187E-01
 -0.224669725909E+02  0.431191093933E-01
 -0.224086143943E+02  0.416683013232E-01
 -0.224073474555E+02  0.361011494575E-01
 -0.223885731540E+02  0.356504320025E-01
 -0.223786528445E+02  0.317166162767E-01
 -0.223248277329E+02  0.433150703636E-01
 -0.223167412096E+02  0.427738618453E-01
 -0.222974985296E+02  0.328093567390E-01
 -0.221643934822E+02  0.339653590166E-01
 -0.221599240525E+02  0.446224191037E-01
 -0.221579185451E+02  0.327846693513E-01
 -0.221513157728E+02  0.433239940924E-01
 -0.221499791945E+02  0.327236248423E-01
 -0.221355331947E+02  0.450020294556E-01
 -0.220793342094E+02  0.436860102363E-01
 -0.220582819392E+02  0.384596840962E-01
 -0.220378283932E+02  0.384210373673E-01
 -0.220244896521E+02  0.343160382374E-01
 -0.220007544080E+02  0.452002169802E-01
 -0.219864649105E+02  0.446652170357E-01
 -0.219449280919E+02  0.354736608960E-01
 -0.218365863109E+02  0.464453600175E-01
 -0.218272633632E+02  0.452083383764E-01
 -0.218115848527E+02  0.366924458676E-01
 -0.218112223388E+02  0.466828141005E-01
 -0.218054523308E+02  0.354557075981E-01
 -0.217993386766E+02  0.353793392416E-01
 -0.217563211818E+02  0.455373154722E-01
 -0.217146672457E+02  0.406593942022E-01
 -0.216925500314E+02  0.408775260241E-01
 -0.216829846731E+02  0.469790792024E-01
 -0.216719895668E+02  0.367833138889E-01
 -0.216630855744E+02  0.464140321056E-01
 -0.215960741752E+02  0.379085603955E-01
 -0.215200467391E+02  0.481535820125E-01
 -0.215094870566E+02  0.469908683751E-01
 -0.214939039224E+02  0.484792618780E-01
 -0.214626605798E+02  0.390146775385E-01
 -0.214567455456E+02  0.378836310993E-01
 -0.214523426418E+02  0.378380235180E-01
 -0.214396585872E+02  0.472726304050E-01
 -0.213773538618E+02  0.426922700629E-01
 -0.213714948799E+02  0.486747132183E-01
 -0.213538733667E+02  0.430655520603E-01
 -0.213465682153E+02  0.480804566036E-01
 -0.213231408098E+02  0.390931861331E-01
 -0.212524248936E+02  0.401406098707E-01
 -0.212101313057E+02  0.497964187500E-01
 -0.211979967362E+02  0.486914481032E-01
 -0.211833213240E+02  0.501158152363E-01
 -0.211293859797E+02  0.489669924398E-01
 -0.211191195332E+02  0.412244950528E-01
 -0.211132862657E+02  0.401069117589E-01
 -0.211102769125E+02  0.400842014562E-01
 -0.210661619463E+02  0.503213827976E-01
 -0.210467554286E+02  0.445736930813E-01
 -0.210368115968E+02  0.497689075101E-01
 -0.210219830047E+02  0.449446653335E-01
 -0.209796323916E+02  0.412663906605E-01
 -0.209148972438E+02  0.422165504894E-01
 -0.209065274419E+02  0.513831617881E-01
 -0.208926483431E+02  0.503310923424E-01
 -0.208792206318E+02  0.517009444065E-01
 -0.208251242668E+02  0.506165154588E-01
 -0.207818732107E+02  0.432583257379E-01
 -0.207760866020E+02  0.421496633288E-01
 -0.207741235854E+02  0.421937459547E-01
 -0.207667301900E+02  0.519129924778E-01
 -0.207332265405E+02  0.513868682609E-01
 -0.207229518985E+02  0.463308783138E-01
 -0.206973999930E+02  0.467179793367E-01
 -0.206423696266E+02  0.432876714118E-01
 -0.206089247841E+02  0.529672516113E-01
 -0.205932240820E+02  0.519250079419E-01
 -0.205839243400E+02  0.441483264296E-01
 -0.205812356013E+02  0.532374434697E-01
 -0.205267333421E+02  0.522113124634E-01
 -0.204729533733E+02  0.534829439144E-01
 -0.204514155432E+02  0.451571816907E-01
 -0.204458238664E+02  0.440840781590E-01
 -0.204441373397E+02  0.441833729411E-01
 -0.204355847060E+02  0.529566354477E-01
 -0.204058607560E+02  0.479671544412E-01
 -0.203798065735E+02  0.484094572353E-01
 -0.203168973852E+02  0.545247688116E-01
 -0.203118815918E+02  0.451745483933E-01
 -0.202994285705E+02  0.534925572524E-01
 -0.202889950453E+02  0.547938832423E-01
 -0.202597472987E+02  0.459366106596E-01
 -0.202339070734E+02  0.537773198196E-01
 -0.201844969460E+02  0.550296300950E-01
 -0.201435955331E+02  0.545219477620E-01
 -0.201279523538E+02  0.469574724486E-01
 -0.201228489912E+02  0.460228945467E-01
 -0.201205183778E+02  0.460232084979E-01
 -0.200950148185E+02  0.494533060415E-01
 -0.200689776528E+02  0.500301969111E-01
 -0.200301133370E+02  0.560704287699E-01
 -0.200109720702E+02  0.550398958143E-01
 -0.200020940806E+02  0.563243711932E-01
 -0.199883407897E+02  0.469498914688E-01
 -0.199463412071E+02  0.553180885746E-01
 -0.199423081737E+02  0.476711562980E-01
 -0.199010589850E+02  0.565634706331E-01
 -0.198568186456E+02  0.560722507589E-01
 -0.198115426934E+02  0.487327827219E-01
 -0.198074639165E+02  0.481841225405E-01
 -0.198035499473E+02  0.477768671448E-01
 -0.197894718959E+02  0.505537338969E-01
 -0.197645708878E+02  0.515935966634E-01
 -0.197482166638E+02  0.576087446967E-01
 -0.197275289095E+02  0.565760779967E-01
 -0.197201694413E+02  0.578544998821E-01
 -0.196717216295E+02  0.486394032075E-01
 -0.196636973325E+02  0.568673331916E-01
 -0.196314415254E+02  0.493395984559E-01
 -0.196223228484E+02  0.580788422842E-01
 -0.195749403591E+02  0.576163044183E-01
 -0.195033544565E+02  0.511830129741E-01
 -0.195000719442E+02  0.503583488913E-01
 -0.194932498156E+02  0.494855554080E-01
 -0.194868378553E+02  0.508555624926E-01
 -0.194709116235E+02  0.591204152264E-01
 -0.194660977628E+02  0.530975525050E-01
 -0.194487922706E+02  0.581073936492E-01
 -0.194428808249E+02  0.593837924621E-01
 -0.193856812096E+02  0.584071653177E-01
 -0.193618042685E+02  0.502681138609E-01
 -0.193480369220E+02  0.596228989015E-01
 -0.193268282312E+02  0.509434700874E-01
 -0.192976289997E+02  0.591607908614E-01
 -0.192072914050E+02  0.538758748560E-01
 -0.191979213567E+02  0.606508897822E-01
 -0.191973301405E+02  0.518859038664E-01
 -0.191894491404E+02  0.512235615274E-01
 -0.191857716597E+02  0.516257163898E-01
 -0.191744759300E+02  0.596253082953E-01
 -0.191729475112E+02  0.543582964826E-01
 -0.191698972812E+02  0.608976949395E-01
 -0.191119955164E+02  0.599482270045E-01
 -0.190778519598E+02  0.611643729745E-01
 -0.190582929357E+02  0.518547198335E-01
 -0.190282255732E+02  0.525447205059E-01
 -0.190245838693E+02  0.606890918314E-01
 -0.189288786014E+02  0.622592423687E-01
 -0.189190500618E+02  0.557679126356E-01
 -0.189043067749E+02  0.611731741766E-01
 -0.189010657401E+02  0.623476115889E-01
 -0.189000132766E+02  0.535541638602E-01
 -0.188926845531E+02  0.539539921765E-01
 -0.188895163314E+02  0.530777391694E-01
 -0.188831303603E+02  0.544724199427E-01
 -0.188423691607E+02  0.614943896922E-01
 -0.188115485212E+02  0.627112672752E-01
 -0.187608378953E+02  0.534299708597E-01
 -0.187555559294E+02  0.622523314607E-01
 -0.187352298855E+02  0.540849650062E-01
 -0.186635585124E+02  0.638427797668E-01
 -0.186379954422E+02  0.627430166147E-01
 -0.186364215029E+02  0.574824144339E-01
 -0.186359512654E+02  0.639500343128E-01
 -0.186085473184E+02  0.557953781064E-01
 -0.186071274178E+02  0.564357369756E-01
 -0.185977465500E+02  0.542060870632E-01
 -0.185930381988E+02  0.545865733499E-01
 -0.185765481825E+02  0.630430512305E-01
 -0.185488943039E+02  0.642685585310E-01
 -0.184902759678E+02  0.638429209586E-01
 -0.184690347568E+02  0.549556886928E-01
 -0.184475522669E+02  0.556305833254E-01
 -0.184017769194E+02  0.654294441271E-01
 -0.183753248969E+02  0.643291575597E-01
 -0.183743933412E+02  0.655660722725E-01
 -0.183586190990E+02  0.590252794080E-01
 -0.183296393135E+02  0.590868097852E-01
 -0.183214038588E+02  0.565520653255E-01
 -0.183143719873E+02  0.645647061160E-01
 -0.183105281251E+02  0.557102542667E-01
 -0.183061657000E+02  0.558282044422E-01
 -0.182896800400E+02  0.658376560100E-01
 -0.182285021666E+02  0.654312067528E-01
 -0.181825610937E+02  0.564869354051E-01
 -0.181648299046E+02  0.571759767165E-01
 -0.181433311349E+02  0.670272962415E-01
 -0.181161979963E+02  0.671540244068E-01
 -0.181160587381E+02  0.659175227256E-01
 -0.180852561036E+02  0.605975445912E-01
 -0.180561654493E+02  0.607745456725E-01
 -0.180555441862E+02  0.661873160607E-01
 -0.180399541702E+02  0.580429559393E-01
 -0.180337327030E+02  0.674147571586E-01
 -0.180281221891E+02  0.571835322191E-01
 -0.180237999259E+02  0.572773120884E-01
 -0.179700660799E+02  0.670313149492E-01
 -0.179010283873E+02  0.580203738085E-01
 -0.178880680227E+02  0.686248503176E-01
 -0.178867267170E+02  0.587399482755E-01
 -0.178611679272E+02  0.687985940123E-01
 -0.178600696251E+02  0.674746809383E-01
 -0.178159589457E+02  0.621741787448E-01
 -0.177999188443E+02  0.677977908158E-01
 -0.177869427840E+02  0.623670558582E-01
 -0.177808754745E+02  0.690245745004E-01
 -0.177630465125E+02  0.595686560745E-01
 -0.177502728549E+02  0.587022896303E-01
 -0.177459059333E+02  0.587801337131E-01
 -0.177147928778E+02  0.686464057346E-01
 -0.176358141264E+02  0.702820431968E-01
 -0.176241015330E+02  0.595603384570E-01
 -0.176129636418E+02  0.602808433683E-01
 -0.176091418051E+02  0.704374922708E-01
 -0.176072011413E+02  0.690595608083E-01
 -0.175504551795E+02  0.637735626945E-01
 -0.175473494544E+02  0.693988324002E-01
 -0.175309743625E+02  0.706510497119E-01
 -0.175215852129E+02  0.639497907863E-01
 -0.174904163773E+02  0.611107133940E-01
 -0.174767012934E+02  0.602440051759E-01
 -0.174722719224E+02  0.603136457651E-01
 -0.174625299141E+02  0.702682872629E-01
 -0.173864359207E+02  0.719433490388E-01
 -0.173600245233E+02  0.721132739797E-01
 -0.173572950372E+02  0.706760126666E-01
 -0.173514612510E+02  0.611107469744E-01
 -0.173432553652E+02  0.618192736874E-01
 -0.172977296483E+02  0.710522874615E-01
 -0.172884850157E+02  0.653537357349E-01
 -0.172838933499E+02  0.722955426959E-01
 -0.172598337284E+02  0.655369974561E-01
 -0.172217869700E+02  0.626662389284E-01
 -0.172131997720E+02  0.719180925230E-01
 -0.172071270736E+02  0.617994359911E-01
 -0.172026303925E+02  0.618535460795E-01
 -0.171398319381E+02  0.736271685776E-01
 -0.171136636230E+02  0.738054876601E-01
 -0.171102104531E+02  0.723241722823E-01
 -0.170828457927E+02  0.626660334224E-01
 -0.170773765571E+02  0.633778673246E-01
 -0.170508835080E+02  0.727201562422E-01
 -0.170395422867E+02  0.739705586509E-01
 -0.170298922660E+02  0.669478211422E-01
 -0.170014597555E+02  0.671381694487E-01
 -0.169665940783E+02  0.736191817755E-01
 -0.169569093872E+02  0.642354746302E-01
 -0.169413561226E+02  0.633472454581E-01
 -0.169368007855E+02  0.634000979318E-01
 -0.168959028820E+02  0.753383812651E-01
 -0.168699827822E+02  0.755205995013E-01
 -0.168658475162E+02  0.739970108060E-01
 -0.168180062476E+02  0.642473688621E-01
 -0.168150727113E+02  0.649511259946E-01
 -0.168067428386E+02  0.744071662443E-01
 -0.167978064821E+02  0.756711100492E-01
 -0.167744852747E+02  0.685622144763E-01
 -0.167462799372E+02  0.687577730567E-01
 -0.167226588958E+02  0.753280571192E-01
 -0.166955625124E+02  0.658204720243E-01
 -0.166791519607E+02  0.649200741078E-01
 -0.166745417427E+02  0.649687185324E-01
 -0.166545633239E+02  0.770797287888E-01
 -0.166288946459E+02  0.772668914868E-01
 -0.166241141289E+02  0.757000201635E-01
 -0.165652366642E+02  0.761337010115E-01
 -0.165586199213E+02  0.773948151682E-01
 -0.165567766640E+02  0.659897254178E-01
 -0.165560665884E+02  0.663956533394E-01
 -0.165221013919E+02  0.701963367352E-01
 -0.164941399149E+02  0.704105843624E-01
 -0.164813056258E+02  0.770508758079E-01
 -0.164375500784E+02  0.674251862840E-01
 -0.164203141962E+02  0.665171103189E-01
 -0.164157468439E+02  0.788472657978E-01
 -0.164156582229E+02  0.665569215778E-01
 -0.163903241304E+02  0.790485659747E-01
 -0.163849304225E+02  0.774372224240E-01
 -0.163262743855E+02  0.779148441566E-01
 -0.163218869295E+02  0.791559164272E-01
 -0.163006469961E+02  0.681331221943E-01
 -0.162985403122E+02  0.674589460171E-01
 -0.162726067466E+02  0.718499899776E-01
 -0.162448499659E+02  0.721679198356E-01
 -0.162425108429E+02  0.787247492283E-01
 -0.161826954198E+02  0.690609911804E-01
 -0.161794022914E+02  0.806701416084E-01
 -0.161646634544E+02  0.681170830941E-01
 -0.161599780510E+02  0.681636838730E-01
 -0.161542090652E+02  0.808636023512E-01
 -0.161482277117E+02  0.792126203879E-01
