 -0.995183988314E+01  0.126986129936E-09
 -0.983356301883E+01 -0.504700872961E-10
 -0.970209345631E+01 -0.121850847371E-08
 -0.938677764662E+01  0.172289591730E-08
 -0.918313496660E+01 -0.525825130968E-09
 -0.899833384107E+01  0.837223053317E-04
 -0.899818090417E+01  0.856364858910E-04
 -0.899809160736E+01  0.865946928080E-04
 -0.898354939535E+01  0.198898509940E-03
 -0.898305814671E+01  0.206744999761E-03
 -0.898285348608E+01  0.209121383507E-03
 -0.896293986473E+01  0.365554713615E-03
 -0.896167606084E+01  0.387118092522E-03
 -0.896131077870E+01  0.391454672124E-03
 -0.893636725812E+01  0.581390512678E-03
 -0.893376436484E+01  0.624763212377E-03
 -0.893320535740E+01  0.631235880265E-03
 -0.890400201010E+01  0.842007115938E-03
 -0.889951892028E+01  0.912385277125E-03
 -0.889875435584E+01  0.920719425580E-03
 -0.886615231027E+01  0.114204893833E-02
 -0.885939305684E+01  0.124033017254E-02
 -0.885843275483E+01  0.124993490242E-02
 -0.882431187621E+01  0.837367765921E-04
 -0.882406906519E+01  0.866189246602E-04
 -0.882321244522E+01  0.147508716313E-02
 -0.881587481628E+01  0.127123876997E-03
 -0.881398046011E+01  0.159817465523E-02
 -0.881285061838E+01  0.160832045777E-02
 -0.880952602382E+01  0.198939796207E-03
 -0.880882301277E+01  0.209342484828E-03
 -0.879800258066E+01  0.260757112061E-03
 -0.878891296520E+01  0.365665300415E-03
 -0.878725718090E+01  0.392101627606E-03
 -0.877564854007E+01  0.183322860474E-02
 -0.877485448085E+01  0.441798500945E-03
 -0.876394390031E+01  0.197559986575E-02
 -0.876268028437E+01  0.198523022502E-02
 -0.876233412134E+01  0.581982730786E-03
 -0.875911173597E+01  0.632659346698E-03
 -0.874621127532E+01  0.666018421833E-03
 -0.872996587824E+01  0.842341053386E-03
 -0.872461209488E+01  0.922855655866E-03
 -0.872398610326E+01  0.220835530317E-02
 -0.871229199942E+01  0.927196351728E-03
 -0.870996796610E+01  0.236331607984E-02
 -0.870860908091E+01  0.237236419262E-02
 -0.869213851819E+01  0.113953105700E-02
 -0.868426445599E+01  0.124855142746E-02
 -0.867355896858E+01  0.120956640676E-02
 -0.866889695659E+01  0.235548090585E-02
 -0.866749574888E+01  0.268507128597E-03
 -0.865272507021E+01  0.275262007172E-02
 -0.865129940888E+01  0.275823583757E-02
 -0.864903040710E+01  0.147155368285E-02
 -0.863853058397E+01  0.161031752956E-02
 -0.863042373710E+01  0.152597870566E-02
 -0.861059594644E+01  0.297907149071E-02
 -0.860151000513E+01  0.183493689578E-02
 -0.859286153063E+01  0.313734663473E-02
 -0.859141625260E+01  0.314271213789E-02
 -0.858831070508E+01  0.199063525093E-02
 -0.858349163427E+01  0.185373964504E-02
 -0.855005674510E+01  0.331250394186E-02
 -0.854983573480E+01  0.225863690102E-02
 -0.853420749460E+01  0.237196658780E-02
 -0.853314692768E+01  0.220604684510E-02
 -0.853096243986E+01  0.351108849037E-02
 -0.852949516285E+01  0.351177375449E-02
 -0.849464123549E+01  0.259679960820E-02
 -0.848765238052E+01  0.372658723124E-02
 -0.847979096235E+01  0.255128855703E-02
 -0.847679315478E+01  0.276611344240E-02
 -0.846756761232E+01  0.387144729154E-02
 -0.846613132729E+01  0.387537754505E-02
 -0.843646702855E+01  0.298217405983E-02
 -0.842391889582E+01  0.387012642858E-02
 -0.842369892598E+01  0.312321585708E-02
 -0.841684204673E+01  0.315062309678E-02
 -0.840314269308E+01  0.421422660304E-02
 -0.840174700876E+01  0.421706711352E-02
 -0.837590636167E+01  0.336291627226E-02
 -0.836540503133E+01  0.327454311320E-02
 -0.835918826443E+01  0.441708739651E-02
 -0.835488184189E+01  0.352413770349E-02
 -0.833809291687E+01  0.453846634181E-02
 -0.833675087280E+01  0.453993642561E-02
 -0.831349842040E+01  0.373301527226E-02
 -0.830514750901E+01  0.362494106579E-02
 -0.829404170638E+01  0.473885174476E-02
 -0.829144433912E+01  0.388321200222E-02
 -0.827275973894E+01  0.484368028643E-02
 -0.827148272760E+01  0.484363155248E-02
 -0.824974148986E+01  0.408820989365E-02
 -0.824346576272E+01  0.396734797512E-02
 -0.822872438812E+01  0.503536951249E-02
 -0.822699503987E+01  0.422528393056E-02
 -0.820742523998E+01  0.513012778106E-02
 -0.820622337858E+01  0.512841241148E-02
 -0.818508483889E+01  0.442536310200E-02
 -0.818077439678E+01  0.429500715294E-02
 -0.816354471323E+01  0.530830520022E-02
 -0.816193532642E+01  0.454881218145E-02
 -0.814231745375E+01  0.539862460565E-02
 -0.814120003231E+01  0.539509892256E-02
 -0.811992851268E+01  0.474182340870E-02
 -0.811745109631E+01  0.460592360328E-02
 -0.809877271559E+01  0.555605746973E-02
 -0.809660462064E+01  0.485316363676E-02
 -0.807761650330E+01  0.565035780137E-02
 -0.807659214791E+01  0.564491518261E-02
 -0.805465251660E+01  0.502678333707E-02
 -0.805379261250E+01  0.490856165454E-02
 -0.803466569267E+01  0.577425429945E-02
 -0.803128411386E+01  0.513860136027E-02
 -0.801346110630E+01  0.588671983343E-02
 -0.801253759376E+01  0.587933455903E-02
 -0.799030553769E+01  0.518022468665E-02
 -0.798932918917E+01  0.530173169903E-02
 -0.797151000763E+01  0.595231463267E-02
 -0.796620179338E+01  0.540593786179E-02
 -0.794995513420E+01  0.610915816016E-02
 -0.794913878113E+01  0.609994654888E-02
 -0.792684353846E+01  0.542920947887E-02
 -0.792460613821E+01  0.555656690912E-02
 -0.790971253268E+01  0.606350340534E-02
 -0.790153829019E+01  0.565632751880E-02
 -0.788717414623E+01  0.631901035033E-02
 -0.788646847788E+01  0.630835606047E-02
 -0.788140132806E+01  0.836761817855E-04
 -0.788124773442E+01  0.856089521866E-04
 -0.786663656194E+01  0.198638114861E-03
 -0.786613628562E+01  0.206663110253E-03
 -0.786380090367E+01  0.566822459785E-02
 -0.786057943532E+01  0.576953202253E-02
 -0.785000617090E+01  0.604094164070E-02
 -0.784609789888E+01  0.364207563417E-03
 -0.784478837719E+01  0.386810150638E-03
 -0.783743276113E+01  0.589102258924E-02
 -0.782517243920E+01  0.651719114563E-02
 -0.782457506326E+01  0.650611476074E-02
 -0.781968281663E+01  0.576917329511E-03
 -0.781694213003E+01  0.623243593501E-03
 -0.780143053608E+01  0.587288541995E-02
 -0.779806146451E+01  0.586046545065E-02
 -0.779337391116E+01  0.585424223638E-02
 -0.778756152790E+01  0.836865945690E-03
 -0.778278525554E+01  0.911686686492E-03
 -0.777398842668E+01  0.611165614829E-02
 -0.776399380266E+01  0.670304038791E-02
 -0.776348703337E+01  0.669472931285E-02
 -0.775004793942E+01  0.113494751733E-02
 -0.774538089893E+01  0.542619874470E-02
 -0.774278537762E+01  0.124508445301E-02
 -0.773868937057E+01  0.607878050527E-02
 -0.773454262448E+01  0.608541740868E-02
 -0.771128190197E+01  0.632004564283E-02
 -0.770746239233E+01  0.146074776836E-02
 -0.770370936306E+01  0.686503340707E-02
 -0.770321734888E+01  0.687535676807E-02
 -0.769749747310E+01  0.159851760868E-02
 -0.769604058742E+01  0.583655589909E-02
 -0.767752833113E+01  0.631549854145E-02
 -0.767486815688E+01  0.610163127800E-02
 -0.766026165421E+01  0.181564611181E-02
 -0.764936171370E+01  0.651455489164E-02
 -0.764759740514E+01  0.197748068360E-02
 -0.764485367077E+01  0.683494064844E-02
 -0.764377314102E+01  0.704719615784E-02
 -0.764259641717E+01  0.672402959435E-02
 -0.761855931312E+01  0.585530206567E-02
 -0.761680188178E+01  0.650338113339E-02
 -0.760895205952E+01  0.219161866033E-02
 -0.759376632106E+01  0.236708618448E-02
 -0.758840350666E+01  0.690702602307E-02
 -0.758819763743E+01  0.676161303439E-02
 -0.758516025061E+01  0.721316365304E-02
 -0.758477720808E+01  0.720577619279E-02
 -0.756770087859E+01  0.542030988557E-02
 -0.755682265762E+01  0.669997361491E-02
 -0.755410524616E+01  0.258116055425E-02
 -0.753666504238E+01  0.276284411889E-02
 -0.753175488101E+01  0.722448255012E-02
 -0.752798004748E+01  0.690245305078E-02
 -0.752733677705E+01  0.736661676694E-02
 -0.752692079250E+01  0.737988048888E-02
 -0.751971230601E+01  0.572037094787E-02
 -0.749751598528E+01  0.688403476776E-02
 -0.749633074974E+01  0.296318963729E-02
 -0.747694865509E+01  0.315728965271E-02
 -0.747516392895E+01  0.744508648083E-02
 -0.747031997677E+01  0.752940886569E-02
 -0.746981515891E+01  0.751236694907E-02
 -0.746849976795E+01  0.702011575694E-02
 -0.746813687512E+01  0.652646773522E-02
 -0.743892363365E+01  0.706980375370E-02
 -0.743628585056E+01  0.332069921426E-02
 -0.741893162311E+01  0.764951362455E-02
 -0.741519595947E+01  0.358384434690E-02
 -0.741402671741E+01  0.768358589934E-02
 -0.741334770818E+01  0.699041559710E-02
 -0.741330186211E+01  0.760131364408E-02
 -0.740984958044E+01  0.722225600624E-02
 -0.738103993382E+01  0.725066673301E-02
 -0.737515906025E+01  0.354331225287E-02
 -0.736327949124E+01  0.783373972361E-02
 -0.735847154933E+01  0.784201012661E-02
 -0.735763460654E+01  0.782502603537E-02
 -0.735719727081E+01  0.727550693350E-02
 -0.735204833431E+01  0.736902022892E-02
 -0.735194279263E+01  0.386327108946E-02
 -0.734467997049E+01  0.138427435659E-03
 -0.734382772130E+01  0.857204301212E-04
 -0.734052326039E+01  0.381179719157E-03
 -0.732882632261E+01  0.203502121746E-03
 -0.732671070145E+01  0.336011943890E-03
 -0.732386323776E+01  0.741909879536E-02
 -0.730940948024E+01  0.340302758115E-02
 -0.730826731967E+01  0.800148491367E-02
 -0.730799625685E+01  0.373040946539E-03
 -0.730360923521E+01  0.799003015361E-02
 -0.730289223801E+01  0.857487034632E-03
 -0.730259234032E+01  0.802010570638E-02
 -0.730084167158E+01  0.747324493374E-02
 -0.729499251122E+01  0.754087402864E-02
 -0.728766401229E+01  0.417653370774E-02
 -0.728130054159E+01  0.603884687991E-03
 -0.727401652902E+01  0.735079551580E-03
 -0.726739089904E+01  0.758317987589E-02
 -0.725389333589E+01  0.815970971902E-02
 -0.724943891944E+01  0.814263124034E-02
 -0.724918809338E+01  0.843604126865E-03
 -0.724825453000E+01  0.817885571144E-02
 -0.724587086787E+01  0.405850053849E-02
 -0.724479392245E+01  0.766365752730E-02
 -0.723871506305E+01  0.769578856999E-02
 -0.723747451808E+01  0.125570243745E-02
 -0.722297310636E+01  0.442761771218E-02
 -0.721200365096E+01  0.117171977106E-02
 -0.721161348544E+01  0.769103232555E-02
 -0.720725627118E+01  0.155940004079E-03
 -0.720328490874E+01  0.832570056544E-04
 -0.720305734393E+01  0.856835553830E-04
 -0.720245607689E+01  0.115608675241E-03
 -0.720014195284E+01  0.831388492607E-02
 -0.719655293382E+01  0.138641153600E-02
 -0.719591185886E+01  0.828919098704E-02
 -0.719456932755E+01  0.832814373412E-02
 -0.718924022837E+01  0.783959795839E-02
 -0.718857356248E+01  0.199837513429E-03
 -0.718805770056E+01  0.203440667293E-03
 -0.718641781697E+01  0.261645090341E-03
 -0.718316823419E+01  0.784876434936E-02
 -0.718042408571E+01  0.451368194789E-02
 -0.717035480220E+01  0.145151099490E-02
 -0.716806804021E+01  0.367952921559E-03
 -0.716723651946E+01  0.378105422005E-03
 -0.716345595895E+01  0.459396332661E-03
 -0.715735994058E+01  0.478289930830E-02
 -0.715646897894E+01  0.786433665127E-02
 -0.714957300618E+01  0.173550623552E-02
 -0.714700245777E+01  0.846448047880E-02
 -0.714300366698E+01  0.843417259572E-02
 -0.714169453155E+01  0.581714364149E-03
 -0.714150875203E+01  0.847745757878E-02
 -0.714057506031E+01  0.590726860017E-03
 -0.713427027326E+01  0.800437339934E-02
 -0.713381043002E+01  0.695828855258E-03
 -0.712833150000E+01  0.800207137999E-02
 -0.712434592835E+01  0.177496688035E-02
 -0.711647637725E+01  0.479503014320E-02
 -0.710959546752E+01  0.863507085501E-03
 -0.710848649675E+01  0.849896296432E-03
 -0.710203440762E+01  0.805404796419E-02
 -0.709818471229E+01  0.214315702095E-02
 -0.709785706655E+01  0.103676026017E-02
 -0.709445618760E+01  0.861179546054E-02
 -0.709221803538E+01  0.502202877567E-02
 -0.709068589253E+01  0.857615559796E-02
 -0.708904488773E+01  0.862478513865E-02
 -0.707991073947E+01  0.816020726129E-02
 -0.707461361025E+01  0.208289077153E-02
 -0.707417268336E+01  0.814563501010E-02
 -0.707227556676E+01  0.114614259048E-02
 -0.707115532681E+01  0.118496639919E-02
 -0.705623534304E+01  0.142536241698E-02
 -0.705313296924E+01  0.477164593555E-02
 -0.704821980839E+01  0.821125341371E-02
 -0.704283731070E+01  0.268573696758E-02
 -0.704247797570E+01  0.876043200815E-02
 -0.703893316368E+01  0.871121944290E-02
 -0.703715210119E+01  0.877096010533E-02
 -0.703045849839E+01  0.152882910436E-02
 -0.702967933353E+01  0.164964426350E-02
 -0.702732372728E+01  0.490152073585E-02
 -0.702616932991E+01  0.829433097053E-02
 -0.702078055862E+01  0.266991251389E-02
 -0.702065364457E+01  0.829150747141E-02
 -0.700937314331E+01  0.170176018953E-02
 -0.699506118804E+01  0.834126226753E-02
 -0.699314818332E+01  0.439144497791E-02
 -0.699104914149E+01  0.890637956810E-02
 -0.698771088637E+01  0.882064808736E-02
 -0.698580393697E+01  0.891195916854E-02
 -0.698484153361E+01  0.185046763767E-02
 -0.698422352349E+01  0.324544199130E-02
 -0.698355445405E+01  0.182757313371E-02
 -0.697303859990E+01  0.846475505417E-02
 -0.696779117064E+01  0.843386482863E-02
 -0.696547610485E+01  0.333600909880E-02
 -0.696182914553E+01  0.508969192087E-02
 -0.695812290741E+01  0.212208527528E-02
 -0.695009517818E+01  0.237598346396E-02
 -0.694241428867E+01  0.847980705878E-02
 -0.694014520493E+01  0.905268576788E-02
 -0.693688625069E+01  0.895477836004E-02
 -0.693497415532E+01  0.906006178070E-02
 -0.693418250411E+01  0.219590804571E-02
 -0.693116319124E+01  0.324635750736E-02
 -0.692448506118E+01  0.315231092577E-02
 -0.692048751334E+01  0.861431369034E-02
 -0.691550980220E+01  0.856088845735E-02
 -0.691063907072E+01  0.387538514419E-02
 -0.690615614048E+01  0.335134391861E-02
 -0.690320261026E+01  0.249636443050E-02
 -0.689802533547E+01  0.568467528676E-02
 -0.689053518427E+01  0.869876228794E-02
 -0.688974619731E+01  0.919788414265E-02
 -0.688651372862E+01  0.908138367477E-02
 -0.688464877031E+01  0.920960491543E-02
 -0.688077940551E+01  0.256374184234E-02
 -0.687522571645E+01  0.318395743788E-02
 -0.686850897172E+01  0.876111567355E-02
 -0.686405511792E+01  0.358609551003E-02
 -0.686378538434E+01  0.870968534362E-02
 -0.685515047988E+01  0.483248782029E-02
 -0.684527497158E+01  0.306219400082E-02
 -0.684488721393E+01  0.350381306081E-02
 -0.683983561298E+01  0.934008821244E-02
 -0.683943786412E+01  0.892579394092E-02
 -0.683639957452E+01  0.912610665653E-02
 -0.683480075652E+01  0.935726614445E-02
 -0.683473583765E+01  0.592354643210E-02
 -0.682427183207E+01  0.301853303420E-02
 -0.681790605920E+01  0.355030879636E-02
 -0.681707837826E+01  0.890542058403E-02
 -0.681260488689E+01  0.884168315547E-02
 -0.680455430291E+01  0.418974739735E-02
 -0.679537431390E+01  0.457413824110E-02
 -0.679038961388E+01  0.948807329535E-02
 -0.678918699081E+01  0.916757106624E-02
 -0.678628636419E+01  0.913738577438E-02
 -0.678540811853E+01  0.950199465585E-02
 -0.678476866047E+01  0.327649940822E-02
 -0.678214790804E+01  0.403170438803E-02
 -0.677214087359E+01  0.602050124046E-02
 -0.676617796793E+01  0.904301923001E-02
 -0.676526096519E+01  0.357489513842E-02
 -0.676197719264E+01  0.893373297679E-02
 -0.675979856663E+01  0.439928468056E-02
 -0.674925859707E+01  0.404389720573E-02
 -0.674137724795E+01  0.963479169358E-02
 -0.673985969079E+01  0.937313197257E-02
 -0.673646685201E+01  0.963749582873E-02
 -0.673619038107E+01  0.920195432160E-02
 -0.673243429739E+01  0.448951818188E-02
 -0.672243265335E+01  0.362846585007E-02
 -0.671835205115E+01  0.438719913971E-02
 -0.671579532550E+01  0.919731931101E-02
 -0.671179640566E+01  0.913118056480E-02
 -0.671010145774E+01  0.617450240989E-02
 -0.670582212809E+01  0.508225832762E-02
 -0.670274006642E+01  0.436708779188E-02
 -0.669279733053E+01  0.977997596163E-02
 -0.669131482148E+01  0.385801828624E-02
 -0.669124574489E+01  0.951692187807E-02
 -0.668793190024E+01  0.979330354154E-02
 -0.668633878052E+01  0.929858898511E-02
 -0.666804999992E+01  0.469552214087E-02
 -0.666587841478E+01  0.934624180875E-02
 -0.666203308883E+01  0.930490104407E-02
 -0.665878067769E+01  0.398591683266E-02
 -0.665392055612E+01  0.480824772759E-02
 -0.664956782415E+01  0.621767661066E-02
 -0.664864923610E+01  0.637494249804E-02
 -0.664463082188E+01  0.991798825467E-02
 -0.664310943890E+01  0.972763727102E-02
 -0.664076662780E+01  0.422781927455E-02
 -0.663980841210E+01  0.993412279838E-02
 -0.663684583603E+01  0.941294674277E-02
 -0.662922326700E+01  0.403789030213E-02
 -0.661642914764E+01  0.949246527989E-02
 -0.661278366738E+01  0.945902591700E-02
 -0.660315270276E+01  0.498602512312E-02
 -0.659688981167E+01  0.100691149006E-01
 -0.659578762499E+01  0.989355049970E-02
 -0.659427232357E+01  0.438461004433E-02
 -0.659209671586E+01  0.100724329416E-01
 -0.659180979385E+01  0.658855313035E-02
 -0.658935104667E+01  0.586870122051E-02
 -0.658782451498E+01  0.946844775242E-02
 -0.658733849412E+01  0.599150885932E-02
 -0.657714551177E+01  0.443961917566E-02
 -0.656742548896E+01  0.963721202981E-02
 -0.656545935202E+01  0.437986458958E-02
 -0.656396890445E+01  0.960205460729E-02
 -0.654949816538E+01  0.102244540540E-01
 -0.654845154765E+01  0.101546741140E-01
 -0.654475188926E+01  0.102374361570E-01
 -0.653917486938E+01  0.969875968918E-02
 -0.653833230843E+01  0.536025327848E-02
 -0.653355063757E+01  0.675749057857E-02
 -0.652907737343E+01  0.491453211831E-02
 -0.652893493416E+01  0.661812379237E-02
 -0.652308772002E+01  0.534765660759E-02
 -0.651885602631E+01  0.978068708748E-02
 -0.651560652592E+01  0.973332486983E-02
 -0.651267390185E+01  0.472999315346E-02
 -0.650248179681E+01  0.103718408553E-01
 -0.650156805810E+01  0.103089021803E-01
 -0.650092922229E+01  0.470481746188E-02
 -0.649776878115E+01  0.103872416559E-01
 -0.649089344937E+01  0.984836775001E-02
 -0.647609630704E+01  0.699150819611E-02
 -0.647300296117E+01  0.566557486816E-02
 -0.647070395344E+01  0.991280028375E-02
 -0.646995106979E+01  0.714049252236E-02
 -0.646761144418E+01  0.986483875316E-02
 -0.646376488930E+01  0.493666301429E-02
 -0.645836103360E+01  0.555719297613E-02
 -0.645582518340E+01  0.105133657298E-01
 -0.645505583733E+01  0.104592502981E-01
 -0.645114767941E+01  0.105330957556E-01
 -0.644779835408E+01  0.500242899553E-02
 -0.644300749076E+01  0.998664939427E-02
 -0.643612275650E+01  0.500350105262E-02
 -0.642294007699E+01  0.100773910874E-01
 -0.642009253075E+01  0.100288882707E-01
 -0.641805342777E+01  0.736094847151E-02
 -0.641194161473E+01  0.731671867215E-02
 -0.640952230900E+01  0.106641499895E-01
 -0.640891016503E+01  0.105720015956E-01
 -0.640881316883E+01  0.578517043617E-02
 -0.640486814614E+01  0.106785091798E-01
 -0.639870031304E+01  0.519090292890E-02
 -0.639554545891E+01  0.100927364002E-01
 -0.639384503069E+01  0.582557354792E-02
 -0.638280904704E+01  0.528136368830E-02
 -0.637555650962E+01  0.102244623404E-01
 -0.637286819216E+01  0.101915497343E-01
 -0.637137859285E+01  0.530305967282E-02
 -0.636356220126E+01  0.108130050740E-01
 -0.636317247286E+01  0.107146994864E-01
 -0.636070389181E+01  0.756387845207E-02
 -0.635893652681E+01  0.108265466928E-01
 -0.635454135910E+01  0.753854109161E-02
