 -2  5      -1  2 -3       0  1 -2     1 -2  3    -2  3 -4
               (0.0000000000000000,0.0000000000000000)             (-255.70346451073556,-268.37921865421475)               (224.77744090799888,472.88596943585628)             (-281.87847470440852,-38.083567152343676)             (-114.47639500207185,-55.628675632003706)              (-96.173557384050582,569.38476028014725)               (1172.8910171834277,329.84525663408022)               (10.522111457753908,493.41196296444764)             (-103.42333653460992,-2209.6886629377450)
               (0.0000000000000000,0.0000000000000000)             (-255.70147014402414,-268.39964916475668)               (224.79438022716022,472.86743860386747)             (-281.88545990124089,-38.104155079034854)             (-114.47387085804564,-55.621961697380357)              (-96.167895051572032,569.40265944597058)               (1172.8369506646768,329.75825455697122)               (10.528156910180769,493.42388867182444)             (-103.37480604809753,-2209.6009875526324)
               (0.0000000000000000,0.0000000000000000)             (-255.69534803722445,-268.41854089626838)               (224.81570298301540,472.85879134866190)             (-281.88675306299911,-38.124749737737829)             (-114.47353636519131,-55.616028329608241)              (-96.165975444921969,569.44397449260350)               (1172.8103824867985,329.66321560275992)               (10.533919315391131,493.45165014862414)             (-103.32757843464333,-2209.4044956686830)
               (0.0000000000000000,0.0000000000000000)             (-255.68658695274576,-268.43210332773288)               (224.83421324333631,472.85946614479400)             (-281.88366659230269,-38.141062386144768)             (-114.47476735686303,-55.611943018536351)              (-96.179266390692874,569.50420108995809)               (1172.8126737270641,329.57983177124424)               (10.531402492992584,493.49254474619966)             (-103.34147727939398,-2209.1217802757155)
               (0.0000000000000000,0.0000000000000000)             (-255.67970252369696,-268.43817723768376)               (224.84597628928850,472.86457283712025)             (-281.87972457377759,-38.149848813856352)             (-114.47643458996879,-55.610018155018963)              (-96.214736453098567,569.57276571757689)               (1172.8322263983155,329.52423604153500)               (10.515414089849173,493.54012771894838)             (-103.45269821626971,-2208.8075917216506)
               (0.0000000000000000,0.0000000000000000)             (-255.32317661588900,-268.48304382686274)               (224.18367289929802,472.92769600166173)             (-281.71200772149587,-39.511657734632308)             (-114.21184182862009,-56.232341258275909)              (-92.310994103004305,568.83592429566306)               (1169.3561905187989,337.05886816244447)               (12.912284312203610,491.64585533575314)             (-112.83041564439191,-2201.0659049237302)
               (0.0000000000000000,0.0000000000000000)             (-255.31794529460512,-268.50152191830369)               (224.20379080682369,472.91139668876195)             (-281.71482114637229,-39.532047236721382)             (-114.21038916378086,-56.225050947117040)              (-92.307523998237684,568.86216220803635)               (1169.3203177972755,336.96789748036008)               (12.917936621995977,491.66418740953168)             (-112.78276541444848,-2200.9294825173629)
               (0.0000000000000000,0.0000000000000000)             (-255.30980983268978,-268.51682654241591)               (224.22569620586091,472.90595068543496)             (-281.71232932981388,-39.550009540033898)             (-114.21087622238019,-56.219164991635353)              (-92.313952326434674,568.90717822272700)               (1169.3114838707861,336.87851771847090)               (12.918628816271621,491.69563532044731)             (-112.76873224567407,-2200.6972784016989)
               (0.0000000000000000,0.0000000000000000)             (-255.30130782544688,-268.52603166665585)               (224.24237021086810,472.90889619390111)             (-281.70734581787246,-39.561886770679621)             (-114.21241515017607,-56.215448078906491)              (-92.338595834304442,568.96347650151233)               (1169.3253346901065,336.80835219030723)               (12.908508677521240,491.73525188628810)             (-112.83434822001254,-2200.4081542917411)
               (0.0000000000000000,0.0000000000000000)             (-255.29722458247443,-268.52860134863045)               (224.25104662269632,472.91423843660118)             (-281.70441535078794,-39.565932858966789)             (-114.21386101030191,-56.213888154099095)              (-92.384136598379200,569.01982006210278)               (1169.3467543697743,336.76883324056234)               (12.885262589103604,491.77600001386350)             (-112.99685938310085,-2200.1221845010614)
               (0.0000000000000000,0.0000000000000000)             (-254.86884304279624,-268.34407723691601)               (223.61081136839221,472.60604558409977)             (-281.02895822166056,-40.907388761115499)             (-113.73319712967611,-56.746253712536543)              (-88.407434238835094,567.14128328304241)               (1166.3771861802306,341.81972204081603)               (16.307951202648837,489.75062729187357)             (-126.67037476695896,-2191.7964484350014)
               (0.0000000000000000,0.0000000000000000)             (-254.86112311264742,-268.35977124088663)               (223.63370077410673,472.59212113411206)             (-281.02805770813393,-40.926022890615513)             (-113.73296396051705,-56.738493420188206)              (-88.409084748543364,567.17236939607756)               (1166.3588791354177,341.72772706212345)               (16.310758788008570,489.77350796122096)             (-126.64148125458814,-2191.6245887082296)
               (0.0000000000000000,0.0000000000000000)             (-254.85242125549507,-268.37101059475066)               (223.65606657964963,472.58935179399771)             (-281.02316718379006,-40.940329288997418)             (-113.73440149435760,-56.732634782569221)              (-88.424084817253970,567.21632497453493)               (1166.3655544294334,341.64522613954523)               (16.305728572514681,489.80565488674779)             (-126.66981866324568,-2191.3803321490277)
               (0.0000000000000000,0.0000000000000000)             (-254.84565020294940,-268.37630526322550)               (223.67089913539894,472.59375885387794)             (-281.01821410095795,-40.947672663149206)             (-113.73633213496134,-56.729315468256743)              (-88.457243416876736,567.26422302184710)               (1166.3874722609253,341.58865303415496)               (16.289446363211937,489.84099666478539)             (-126.78394725566795,-2191.1113193176689)
               (0.0000000000000000,0.0000000000000000)             (-254.84539955357036,-268.37660792545717)               (223.67691627682552,472.59840752140161)             (-281.01807708039655,-40.948046111142503)             (-113.73760473348500,-56.728153863923183)              (-88.507124333549882,567.30576345910686)               (1166.4068765228512,341.56366578697452)               (16.262441167339830,489.87296864784935)             (-126.97944729984283,-2190.8753542543636)
               (0.0000000000000000,0.0000000000000000)             (-254.62103634870368,-268.14281618542225)               (223.35580956900776,472.29061868924862)             (-280.36101464579497,-41.857047931897796)             (-113.32641778469804,-57.068569531001799)              (-83.584778839723867,565.42775830609389)               (1165.4437185675724,347.02263268519891)               (19.774044086686217,488.68780239570037)             (-140.95037937375673,-2186.3707244099096)
               (0.0000000000000000,0.0000000000000000)             (-254.61215340615604,-268.15487191662902)               (223.38146340326330,472.27904435799849)             (-280.35731287492990,-41.872796871802620)             (-113.32757307934685,-57.060365517453249)              (-83.592340920573633,565.46026114072470)               (1165.4423633767665,346.93080818133240)               (19.772944689276073,488.71326615452972)             (-140.95251821998136,-2186.1809684111668)
               (0.0000000000000000,0.0000000000000000)             (-254.60415504489652,-268.16225775634359)               (223.40360737281480,472.27879491025072)             (-280.35158875740558,-41.882879004053621)             (-113.32997657347141,-57.054777463590995)              (-83.614671290108845,565.49967388844766)               (1165.4620315271686,346.85785463674529)               (19.762432595151949,488.74396633740412)             (-141.02282157725585,-2185.9470388550135)
               (0.0000000000000000,0.0000000000000000)             (-254.60023696851044,-268.16449481321047)               (223.41629755314125,472.28392459156822)             (-280.34830969410518,-41.886107735001133)             (-113.33222544017599,-57.051945561106493)              (-83.652895206276980,565.53700841795580)               (1165.4880172238245,346.81477779002216)               (19.741745619643098,488.77360955104621)             (-141.17251097554254,-2185.7179131358935)
               (0.0000000000000000,0.0000000000000000)             (-254.60417953597130,-268.16393299163713)               (223.41981342642066,472.28682545127214)             (-280.35201046572411,-41.884513993923520)             (-113.33312439270981,-57.051285379333308)              (-83.702540086782847,565.56400225355173)               (1165.5008059555648,346.80272816726483)               (19.713536083797635,488.79687039485520)             (-141.38103009185397,-2185.5419837846316)
               (0.0000000000000000,0.0000000000000000)             (-254.42323181453139,-268.11461726743636)               (223.09266115500122,472.23331638132981)             (-280.06246531725469,-42.814528169577443)             (-113.07820134420240,-57.446468299646341)              (-78.811680028731416,564.46728591640772)               (1164.0281727103829,353.98775429687157)               (22.456045737652857,487.66462421276788)             (-151.84008364640249,-2181.3985347578055)
               (0.0000000000000000,0.0000000000000000)             (-254.41459606145031,-268.12277771871481)               (223.12062369225168,472.22447514756266)             (-280.05720620965212,-42.826384004217971)             (-113.08087390184426,-57.438103708928338)              (-78.825437151183678,564.49872895842554)               (1164.0430568913762,353.89874887311180)               (22.450186019641478,487.69122510156080)             (-151.87599190600122,-2181.2081884131976)
               (0.0000000000000000,0.0000000000000000)             (-254.40855548954141,-268.12674689301991)               (223.14184917165494,472.22639496506758)             (-280.05215106966170,-42.832345993292392)             (-113.08414015193625,-57.433043210681490)              (-78.853532469436004,564.53179352630104)               (1164.0723963627734,353.83715557821506)               (22.434654231627064,487.71928266685086)             (-151.98086696954397,-2181.0012244327854)
               (0.0000000000000000,0.0000000000000000)             (-254.40803522209558,-268.12706960411498)               (223.15167718133989,472.23137322309094)             (-280.05169872242550,-42.832852347133212)             (-113.08636649295397,-57.431031777373789)              (-78.894048898290293,564.55836731123554)               (1164.0972660934221,353.80905726256515)               (22.410912741110224,487.74296562605775)             (-152.15023823302363,-2180.8220416416707)
               (0.0000000000000000,0.0000000000000000)             (-254.41578058993832,-268.12696513393672)               (223.15212585136806,472.23151369962591)             (-280.05930673113335,-42.830859634224907)             (-113.08643166666559,-57.430924265707063)              (-78.940446670894517,564.57276000998513)               (1164.0978888225309,353.80757332507619)               (22.383123845815362,487.75854651581506)             (-152.35286962538339,-2180.7057685582627)
               (0.0000000000000000,0.0000000000000000)             (-254.06976433866566,-268.12362705735649)               (222.59032304863376,472.15545409471918)             (-279.74580581105079,-44.091923517689793)             (-112.77470791919461,-57.961330086280299)              (-74.790736720807899,563.45580356887467)               (1160.9162754394938,360.56100427877664)               (25.009245144152374,485.92617025351115)             (-162.25401522161610,-2173.4783177839017)
               (0.0000000000000000,0.0000000000000000)             (-254.06263434154789,-268.12826134841652)               (222.61946722064931,472.14993124381738)             (-279.74039486742640,-44.099649297948645)             (-112.77885627760759,-57.953332193892948)              (-74.810546464183517,563.48477431181163)               (1160.9455378692919,360.47882230453615)               (24.998137945224244,485.95301751666216)             (-162.32129282373990,-2173.2995475724410)
               (0.0000000000000000,0.0000000000000000)             (-254.05925073763683,-268.12977730652227)               (222.63841732922901,472.15360913779580)             (-279.73720419229130,-44.102247335139737)             (-112.78262035277737,-57.949209073534462)              (-74.843214571418684,563.51088942527713)               (1160.9796422310264,360.43107970373921)               (24.977868162823142,485.97794193361915)             (-162.45037272193713,-2173.1275823671831)
               (0.0000000000000000,0.0000000000000000)             (-254.06198841922651,-268.12941328393964)               (222.64441478387880,472.15721483576840)             (-279.73995924098790,-44.101426682273086)             (-112.78426128207821,-57.948120379364639)              (-74.884294989544742,563.52752080323148)               (1160.9969899244234,360.41684971834457)               (24.951804639778402,485.99599467359883)             (-162.62483488635735,-2172.9984874667953)
               (0.0000000000000000,0.0000000000000000)             (-254.07248743010018,-268.13075048362555)               (222.64170398445731,472.15290310374621)             (-279.75070890923826,-44.100849088808673)             (-112.78287042348734,-57.948404856323918)              (-74.925998736916654,563.53177501295886)               (1160.9797099037669,360.42183465376593)               (24.925132473422536,486.00519438064748)             (-162.80819850768239,-2172.9330830001904)
               (0.0000000000000000,0.0000000000000000)             (-253.66932622093327,-267.98724600210534)               (222.07001762200434,471.85035047896872)             (-279.12623305733155,-45.366400772868019)             (-112.33573616505839,-58.434232958598045)              (-70.874170816261312,561.75950171039290)               (1157.9108752462416,365.62867311470518)               (28.110928252092663,484.01009502282250)             (-175.31179155803420,-2164.9609244381718)
               (0.0000000000000000,0.0000000000000000)             (-253.66448885672253,-267.98924999219628)               (222.09847318178163,471.84851804772950)             (-279.12191806758551,-45.370475981527989)             (-112.34100870376051,-58.427240358955601)              (-70.900028127051428,561.78524046459142)               (1157.9507188426278,365.55799279914663)               (28.093961244479488,484.03668998321200)             (-175.40669392176824,-2164.7989792302114)
               (0.0000000000000000,0.0000000000000000)             (-253.66378466561582,-267.98946633448969)               (222.11346393326721,471.85307142630472)             (-279.12119931815073,-45.370971909551372)             (-112.34462592729437,-58.424383392842628)              (-70.936528608916433,561.80431099661337)               (1157.9831051445462,365.52573522913508)               (28.068887920738007,484.05824840457080)             (-175.55174764516687,-2164.6621372576683)
               (0.0000000000000000,0.0000000000000000)             (-253.66895643456792,-267.98941767022819)               (222.11477787036756,471.85362540165488)             (-279.12671823756455,-45.370405806521376)             (-112.34495406101985,-58.424146613028711)              (-70.977148629468275,561.81204457635749)               (1157.9861455573209,365.52294034024044)               (28.040756032292620,484.07102202354690)             (-175.72218337447976,-2164.5765701193877)
               (0.0000000000000000,0.0000000000000000)             (-253.68070743433668,-267.99259146441238)               (222.10912618767998,471.84307192710617)             (-279.13904132485686,-45.372456295152688)             (-112.34151948468389,-58.424376582872810)              (-71.013545214262876,561.80847819943392)               (1157.9464799911430,365.52837368312339)               (28.015423250482172,484.07490087983422)             (-175.88034083279763,-2164.5495547147984)
