  0.129896050127E+02  0.147301063844E+02  0.138516275784E+02
  0.130250808203E+02  0.147610120279E+02  0.138941343718E+02
  0.130707238806E+02  0.147955830265E+02  0.139278525375E+02
  0.130114386519E+02  0.147411227433E+02  0.138612696781E+02
  0.130022250841E+02  0.147716440834E+02  0.138680871599E+02
