 -0.881063597050E-01 -0.106397768318E+00 -0.295875425890E+00
 -0.870968619793E-01 -0.107454245999E+00 -0.295171995001E+00
 -0.877296806959E-01 -0.106748511352E+00 -0.296749563394E+00
 -0.883323862551E-01 -0.106344316838E+00 -0.295084366650E+00
 -0.864458650800E-01 -0.107981688141E+00 -0.295441952808E+00
