 -0.747969012376E-01 -0.966314342359E-01 -0.181117348479E+00
 -0.745990928892E-01 -0.969380711774E-01 -0.180302899291E+00
 -0.742007708884E-01 -0.971990886377E-01 -0.181312197522E+00
 -0.753849056174E-01 -0.961684237111E-01 -0.180415277004E+00
 -0.736305766124E-01 -0.978416847942E-01 -0.180748501122E+00
