 -0.167127539230E+00 -0.189869344200E+00 -0.363581743345E+00
 -0.167469588554E+00 -0.190262587315E+00 -0.363288392966E+00
 -0.166301636271E+00 -0.191160668391E+00 -0.361585943040E+00
 -0.164664802300E+00 -0.191473880079E+00 -0.360400660667E+00
 -0.164993455678E+00 -0.190283204947E+00 -0.362199632757E+00
