  0.651549509109E+01  0.697509785661E+01  0.125394003457E+02
  0.651935821334E+01  0.697365512855E+01  0.125360912460E+02
  0.650573380684E+01  0.698348100243E+01  0.125247290217E+02
  0.650043751411E+01  0.698786184858E+01  0.125324782167E+02
  0.652035850758E+01  0.697039561178E+01  0.125473056161E+02
