 -0.116465628757E+00 -0.133402424838E+00 -0.411498328941E+00
 -0.117444533525E+00 -0.132519547435E+00 -0.412996847424E+00
 -0.117971450923E+00 -0.132206984530E+00 -0.412452722418E+00
 -0.116778547761E+00 -0.133276882958E+00 -0.410161014717E+00
 -0.115456073970E+00 -0.134072839873E+00 -0.410382927885E+00
