  0.325405547264E+01  0.244051042433E+01  0.766960202543E+01
  0.323260038468E+01  0.246224027773E+01  0.764197454624E+01
  0.326964819307E+01  0.244234507363E+01  0.764013159380E+01
  0.325067907652E+01  0.243672895817E+01  0.768566203259E+01
  0.321977081335E+01  0.247298017409E+01  0.762683100179E+01
