 -0.472719660553E-01 -0.813388572577E-01 -0.279430890236E-01
 -0.476819151866E-01 -0.807375220948E-01 -0.277818784546E-01
 -0.473157797231E-01 -0.812959556093E-01 -0.278224256399E-01
 -0.474930726202E-01 -0.809303196887E-01 -0.280348249134E-01
 -0.476054815344E-01 -0.809973930642E-01 -0.274923924559E-01
