  0.104299461136E+02  0.112835201118E+02  0.145799053204E+02
  0.104607567390E+02  0.113108588488E+02  0.146165709610E+02
  0.104510928247E+02  0.113095926585E+02  0.145971483291E+02
  0.104163484304E+02  0.112988148817E+02  0.145643241734E+02
  0.104320255394E+02  0.113193379157E+02  0.146009263888E+02
