 -0.158616360797E+00 -0.178918269577E+00 -0.372297096014E+00
 -0.158520469366E+00 -0.179475497996E+00 -0.371481091482E+00
 -0.157172546044E+00 -0.180309472924E+00 -0.369792306101E+00
 -0.156013438488E+00 -0.180320304629E+00 -0.369405450816E+00
 -0.157239714452E+00 -0.178940675067E+00 -0.372023268501E+00
