 -0.170271509606E+00 -0.194866496145E+00 -0.360193629214E+00
 -0.170784142029E+00 -0.195195697677E+00 -0.360113827600E+00
 -0.169732585661E+00 -0.196104817606E+00 -0.358473041827E+00
 -0.167962968549E+00 -0.196523660057E+00 -0.357028663522E+00
 -0.167904251249E+00 -0.195425328636E+00 -0.358421575456E+00
