 -0.464857312671E+00 -0.131550614252E+01 -0.367471191305E+00
 -0.460626803686E+00 -0.131153917108E+01 -0.370112625003E+00
 -0.459448480944E+00 -0.131350113924E+01 -0.373008278454E+00
 -0.463180503773E+00 -0.132098830067E+01 -0.373832132491E+00
 -0.472174064662E+00 -0.132989711781E+01 -0.369688936833E+00
