 -0.118941513883E+00 -0.135905775551E+00 -0.409650554269E+00
 -0.119590812472E+00 -0.135260532632E+00 -0.411211930666E+00
 -0.120641085164E+00 -0.134493630755E+00 -0.411815371120E+00
 -0.120210699625E+00 -0.135051725222E+00 -0.409821840990E+00
 -0.118230756455E+00 -0.136472150747E+00 -0.407997846978E+00
