  0.396059000000E+00 -0.166736331907E+00 -0.616468949709E+00 -0.579361660055E+00
  0.396115000000E+00 -0.175435534434E+00 -0.646734839452E+00 -0.577454736773E+00
  0.396171000000E+00 -0.185728592245E+00 -0.675806738251E+00 -0.577132370897E+00
  0.396227000000E+00 -0.197991942024E+00 -0.704580918650E+00 -0.577382288903E+00
  0.396282000000E+00 -0.212209555188E+00 -0.733802204605E+00 -0.576973778577E+00
  0.396338000000E+00 -0.229023345177E+00 -0.766030581712E+00 -0.574656975813E+00
  0.396394000000E+00 -0.248164115348E+00 -0.802266334744E+00 -0.569368697859E+00
  0.396449000000E+00 -0.269021736673E+00 -0.842957644006E+00 -0.560557970644E+00
  0.396504000000E+00 -0.291532105019E+00 -0.889372068143E+00 -0.547789591885E+00
  0.396560000000E+00 -0.315589476067E+00 -0.942483610565E+00 -0.530690129291E+00
  0.396616000000E+00 -0.340150417970E+00 -0.100072199695E+01 -0.509755228587E+00
  0.396672000000E+00 -0.364638869992E+00 -0.106269764814E+01 -0.485575263756E+00
  0.396727000000E+00 -0.388290925634E+00 -0.112556110199E+01 -0.459429149037E+00
  0.396783000000E+00 -0.411978125222E+00 -0.118994974745E+01 -0.431193313014E+00
  0.396839000000E+00 -0.435636896794E+00 -0.125331992160E+01 -0.402050970894E+00
  0.396894000000E+00 -0.459448480944E+00 -0.131350113924E+01 -0.373008278454E+00
  0.396949000000E+00 -0.484478119729E+00 -0.137076984968E+01 -0.343708941893E+00
  0.397005000000E+00 -0.511710324612E+00 -0.142515629974E+01 -0.313516039368E+00
  0.397061000000E+00 -0.540824357298E+00 -0.147440887702E+01 -0.282725698444E+00
  0.397116000000E+00 -0.570841656355E+00 -0.151634185699E+01 -0.251722799231E+00
  0.397172000000E+00 -0.601845263496E+00 -0.155079518306E+01 -0.219422319589E+00
  0.397228000000E+00 -0.631752699447E+00 -0.157526708294E+01 -0.186771012963E+00
  0.397284000000E+00 -0.658708291562E+00 -0.158846196604E+01 -0.154518532744E+00
  0.397339000000E+00 -0.680537658223E+00 -0.158986163864E+01 -0.124194109335E+00
  0.397394000000E+00 -0.696379950404E+00 -0.158004571870E+01 -0.962108487340E-01
  0.397450000000E+00 -0.705573632507E+00 -0.155956345198E+01 -0.710100797952E-01
  0.397506000000E+00 -0.707723690126E+00 -0.153011683947E+01 -0.497456032679E-01
  0.397562000000E+00 -0.703472263432E+00 -0.149357682465E+01 -0.327032413397E-01
  0.397617000000E+00 -0.694152432492E+00 -0.145252724599E+01 -0.200650277404E-01
  0.397673000000E+00 -0.680750518222E+00 -0.140696359970E+01 -0.111531296707E-01
  0.397729000000E+00 -0.664723614527E+00 -0.135871597077E+01 -0.589457253014E-02
  0.397784000000E+00 -0.647540271258E+00 -0.130945021805E+01 -0.391227303321E-02
  0.397839000000E+00 -0.629768781939E+00 -0.125878632787E+01 -0.471249914280E-02
  0.397895000000E+00 -0.611657870463E+00 -0.120611049006E+01 -0.801653727754E-02
  0.397951000000E+00 -0.593879590025E+00 -0.115268186747E+01 -0.134660958131E-01
  0.398007000000E+00 -0.576592999583E+00 -0.109893964836E+01 -0.206929975471E-01
  0.398062000000E+00 -0.560122735899E+00 -0.104639489153E+01 -0.291604099114E-01
  0.398118000000E+00 -0.543826402744E+00 -0.993782839743E+00 -0.388104751297E-01
  0.398174000000E+00 -0.527930637194E+00 -0.942743151551E+00 -0.491463520709E-01
  0.398229000000E+00 -0.512627304520E+00 -0.894747412815E+00 -0.596589171916E-01
  0.398284000000E+00 -0.497559508555E+00 -0.849336482528E+00 -0.702819269996E-01
  0.398340000000E+00 -0.482408510715E+00 -0.806075478712E+00 -0.810245672027E-01
  0.398396000000E+00 -0.467426845840E+00 -0.765966219605E+00 -0.915736946641E-01
  0.398451000000E+00 -0.452887546918E+00 -0.729632518584E+00 -0.101691655214E+00
  0.398507000000E+00 -0.438306078366E+00 -0.695619426584E+00 -0.111740551732E+00
  0.398563000000E+00 -0.424023627514E+00 -0.664391591628E+00 -0.121561383336E+00
  0.398619000000E+00 -0.410137360860E+00 -0.635673662162E+00 -0.131197591040E+00
  0.398674000000E+00 -0.396988615027E+00 -0.609626726220E+00 -0.140524701599E+00
  0.398729000000E+00 -0.384425077396E+00 -0.585444135339E+00 -0.149747093921E+00
  0.398785000000E+00 -0.372323578534E+00 -0.562480422767E+00 -0.159041992448E+00
  0.398841000000E+00 -0.360986700454E+00 -0.540967133501E+00 -0.168229416824E+00
  0.398896000000E+00 -0.350635324866E+00 -0.521075438103E+00 -0.177113520619E+00
  0.398952000000E+00 -0.340902407799E+00 -0.501948713066E+00 -0.185961818384E+00
  0.399008000000E+00 -0.331963115827E+00 -0.483864556117E+00 -0.194541616890E+00
  0.399064000000E+00 -0.323769973415E+00 -0.466760707075E+00 -0.202779040774E+00
  0.399119000000E+00 -0.316381716331E+00 -0.450878276098E+00 -0.210470402338E+00
  0.399175000000E+00 -0.309444297368E+00 -0.435613600349E+00 -0.217843444276E+00
  0.399230000000E+00 -0.303112504061E+00 -0.421490840002E+00 -0.224605305261E+00
  0.399286000000E+00 -0.297058001165E+00 -0.407973647362E+00 -0.230996956189E+00
  0.399342000000E+00 -0.291304708706E+00 -0.395298764892E+00 -0.236911933407E+00
  0.399397000000E+00 -0.285865593186E+00 -0.383637006184E+00 -0.242299826670E+00
  0.399453000000E+00 -0.280475668104E+00 -0.372524529625E+00 -0.247417086358E+00
  0.399509000000E+00 -0.275187175313E+00 -0.362134960454E+00 -0.252233927858E+00
  0.399564000000E+00 -0.270065798935E+00 -0.352586951200E+00 -0.256744889184E+00
  0.399620000000E+00 -0.264919183776E+00 -0.343482745525E+00 -0.261184035947E+00
  0.399675000000E+00 -0.259942362071E+00 -0.335097664285E+00 -0.265451816031E+00
  0.399731000000E+00 -0.254979287247E+00 -0.327076740580E+00 -0.269749903176E+00
  0.399786000000E+00 -0.250239747451E+00 -0.319659802201E+00 -0.273953935798E+00
