 -0.114483017259E+00 -0.131089038394E+00 -0.412504414252E+00
 -0.115480560895E+00 -0.130218014152E+00 -0.413431308231E+00
 -0.115315558432E+00 -0.130470840258E+00 -0.411947636780E+00
 -0.113835841714E+00 -0.131677791046E+00 -0.410315181987E+00
 -0.113707671061E+00 -0.131522550485E+00 -0.412469961509E+00
