  0.418150485818E+01  0.373397694921E+01  0.934381861968E+01
  0.417907424279E+01  0.374848790956E+01  0.931257345963E+01
  0.420782693805E+01  0.371531252809E+01  0.935080315442E+01
  0.415452657958E+01  0.375656933262E+01  0.932448627433E+01
  0.421664261585E+01  0.372742102618E+01  0.931503285038E+01
