  0.188482314546E+02  0.332516166258E+02  0.269825822448E+02
  0.187735563785E+02  0.330065875370E+02  0.268056365022E+02
  0.184156975480E+02  0.324570601841E+02  0.263762114398E+02
  0.185924328255E+02  0.328842553777E+02  0.267209500029E+02
  0.189145621138E+02  0.333419375721E+02  0.270601448395E+02
