  0.396059000000E+00 -0.137647948397E+01  0.267028092569E+01  0.932043383203E+00
  0.396115000000E+00 -0.138584811555E+01  0.268423613007E+01  0.946703475400E+00
  0.396171000000E+00 -0.139653969916E+01  0.269666324425E+01  0.962523143875E+00
  0.396227000000E+00 -0.140717019977E+01  0.270711657170E+01  0.980494909354E+00
  0.396282000000E+00 -0.141609297858E+01  0.271550505012E+01  0.100088768352E+01
  0.396338000000E+00 -0.142224532442E+01  0.272265121137E+01  0.102475240990E+01
  0.396394000000E+00 -0.142429271301E+01  0.272933617350E+01  0.105175864977E+01
  0.396449000000E+00 -0.142154169286E+01  0.273666107387E+01  0.108114171869E+01
  0.396504000000E+00 -0.141373509907E+01  0.274601697179E+01  0.111302176441E+01
  0.396560000000E+00 -0.140071800379E+01  0.275879771303E+01  0.114760445347E+01
  0.396616000000E+00 -0.138317192168E+01  0.277569418056E+01  0.118382411361E+01
  0.396672000000E+00 -0.136203760486E+01  0.279707696836E+01  0.122117774369E+01
  0.396727000000E+00 -0.133885037166E+01  0.282237077756E+01  0.125857429505E+01
  0.396783000000E+00 -0.131376748826E+01 -0.343108268525E+01  0.129716772524E+01
  0.396839000000E+00 -0.128790589077E+01 -0.339788251794E+01  0.133634261127E+01
  0.396894000000E+00 -0.126201291222E+01 -0.336242825957E+01  0.137569953166E+01
  0.396949000000E+00 -0.123545249429E+01 -0.332458712610E+01  0.141640587389E+01
  0.397005000000E+00 -0.120718096884E+01 -0.328394789270E+01  0.145973089302E+01
  0.397061000000E+00 -0.117693592656E+01 -0.324146354522E+01  0.150525036328E+01
  0.397116000000E+00 -0.114462895581E+01 -0.319822410408E+01  0.155200439337E+01
  0.397172000000E+00 -0.110863001904E+01 -0.315301657071E+01  0.160107923752E+01
  0.397228000000E+00 -0.106942468714E+01 -0.310708987491E+01  0.165042815250E+01
  0.397284000000E+00 -0.102737994730E+01 -0.306102655079E+01  0.169824521909E+01
  0.397339000000E+00 -0.984060349814E+00 -0.301627187270E+01  0.174142920291E+01
  0.397394000000E+00 -0.939717493646E+00 -0.297258889001E+01  0.177805460748E+01
  0.397450000000E+00 -0.894629467156E+00 -0.292971807255E+01  0.180491017375E+01
  0.397506000000E+00 -0.850670732552E+00 -0.288881768786E+01  0.181595912017E+01
  0.397562000000E+00 -0.808722248567E+00 -0.285004950494E+01  0.180258277301E+01
  0.397617000000E+00 -0.770069176111E+00 -0.281403573351E+01  0.174998021789E+01
  0.397673000000E+00 -0.733615194969E+00 -0.277932523200E+01  0.162239525602E+01
  0.397729000000E+00 -0.700130225089E+00 -0.274638131421E+01  0.134778622405E+01
  0.397784000000E+00 -0.669963873268E+00 -0.271554105724E+01  0.861495576662E+00
  0.397839000000E+00 -0.642189831997E+00 -0.268605390488E+01  0.341912473452E+00
  0.397895000000E+00 -0.615989555467E+00 -0.265735742295E+01  0.238120145014E-01
  0.397951000000E+00 -0.591499375552E+00 -0.263003624731E+01 -0.131747354693E+00
  0.398007000000E+00 -0.568375709706E+00 -0.260421356877E+01 -0.206331751095E+00
  0.398062000000E+00 -0.546734433652E+00 -0.258047886549E+01 -0.239739841203E+00
  0.398118000000E+00 -0.525605848262E+00 -0.255814548202E+01 -0.251745814068E+00
  0.398174000000E+00 -0.505287463994E+00 -0.253780191636E+01 -0.251116725123E+00
  0.398229000000E+00 -0.486087660589E+00 -0.251982954238E+01 -0.243453225137E+00
  0.398284000000E+00 -0.467660928104E+00 -0.250384011035E+01 -0.231942493931E+00
  0.398340000000E+00 -0.449764845885E+00 -0.248951497571E+01 -0.218303997315E+00
  0.398396000000E+00 -0.432849811325E+00 -0.247701842679E+01 -0.204041433051E+00
  0.398451000000E+00 -0.417317075208E+00 -0.246634724365E+01 -0.190207803571E+00
  0.398507000000E+00 -0.402734399077E+00 -0.245691682141E+01 -0.176739455805E+00
  0.398563000000E+00 -0.389516450678E+00 -0.244874003936E+01 -0.164081282761E+00
  0.398619000000E+00 -0.377755235362E+00 -0.244164130111E+01 -0.152244021390E+00
  0.398674000000E+00 -0.367668435179E+00 -0.243557736647E+01 -0.141315846388E+00
  0.398729000000E+00 -0.359028086981E+00 -0.243030663668E+01 -0.130918512421E+00
  0.398785000000E+00 -0.351656822081E+00 -0.242567883276E+01 -0.120691194605E+00
  0.398841000000E+00 -0.345610456129E+00 -0.242174879128E+01 -0.110648322994E+00
  0.398896000000E+00 -0.340806218400E+00 -0.241854349752E+01 -0.100825725620E+00
  0.398952000000E+00 -0.336877197810E+00 -0.241593427908E+01 -0.907755364958E-01
