  0.396059000000E+00 -0.137103104436E+01  0.253012258330E+01  0.104843683248E+01
  0.396115000000E+00 -0.137861357264E+01  0.254556607158E+01  0.106105877433E+01
  0.396171000000E+00 -0.138507051680E+01  0.256196510050E+01  0.107750956738E+01
  0.396227000000E+00 -0.138953227443E+01  0.257839516619E+01  0.109846339878E+01
  0.396282000000E+00 -0.139112012958E+01  0.259402488538E+01  0.112360096245E+01
  0.396338000000E+00 -0.138917125197E+01  0.260928802948E+01  0.115355555443E+01
  0.396394000000E+00 -0.138314197368E+01  0.262417899059E+01  0.118727726666E+01
  0.396449000000E+00 -0.137306859625E+01  0.263905362885E+01  0.122324600721E+01
  0.396504000000E+00 -0.135902404081E+01  0.265495577630E+01  0.126114842094E+01
  0.396560000000E+00 -0.134113462726E+01  0.267298181409E+01  0.130081140555E+01
  0.396616000000E+00 -0.132043424839E+01  0.269343938903E+01  0.134069382146E+01
  0.396672000000E+00 -0.129794217693E+01  0.271659622281E+01  0.138007216085E+01
  0.396727000000E+00 -0.127511108965E+01  0.274193186271E+01  0.141778454550E+01
  0.396783000000E+00 -0.125193127290E+01  0.277013876253E+01  0.145504563723E+01
  0.396839000000E+00 -0.122924910451E+01 -0.348268658416E+01  0.149138237261E+01
  0.396894000000E+00 -0.120738493203E+01 -0.345097312211E+01  0.152673267641E+01
  0.396949000000E+00 -0.118538452664E+01 -0.341745271279E+01  0.156252852321E+01
  0.397005000000E+00 -0.116191806859E+01 -0.338142637636E+01  0.160027294378E+01
  0.397061000000E+00 -0.113627332210E+01 -0.334340111738E+01  0.163998630421E+01
  0.397116000000E+00 -0.110797029562E+01 -0.330407319737E+01  0.168115076580E+01
  0.397172000000E+00 -0.107526709717E+01 -0.326210823897E+01  0.172494546869E+01
  0.397228000000E+00 -0.103838586731E+01 -0.321848450418E+01  0.176966613183E+01
  0.397284000000E+00 -0.997591463813E+00 -0.317366999994E+01  0.181366967083E+01
  0.397339000000E+00 -0.954435412858E+00 -0.312908204609E+01  0.185397825485E+01
  0.397394000000E+00 -0.909254610113E+00 -0.308455331098E+01  0.188858668257E+01
  0.397450000000E+00 -0.862403452272E+00 -0.303988405880E+01  0.191419365461E+01
  0.397506000000E+00 -0.815935777526E+00 -0.299639701184E+01  0.192468288260E+01
  0.397562000000E+00 -0.770942155847E+00 -0.295445154657E+01  0.191135589047E+01
  0.397617000000E+00 -0.728998196200E+00 -0.291495630421E+01  0.185966576017E+01
  0.397673000000E+00 -0.689116956430E+00 -0.287655898896E+01  0.173572911883E+01
  0.397729000000E+00 -0.652346957752E+00 -0.284000514665E+01  0.147503355692E+01
  0.397784000000E+00 -0.619282685473E+00 -0.280588880050E+01  0.102293577134E+01
  0.397839000000E+00 -0.589090607209E+00 -0.277355430860E+01  0.526335575487E+00
  0.397895000000E+00 -0.561039517189E+00 -0.274252700595E+01  0.204042204110E+00
  0.397951000000E+00 -0.535390247191E+00 -0.271353420889E+01  0.400953082784E-01
  0.398007000000E+00 -0.511828580467E+00 -0.268673926813E+01 -0.409524967307E-01
