  0.315962092982E+01  0.232395908275E+01  0.737430521132E+01
  0.314426843740E+01  0.234491533070E+01  0.734097769458E+01
  0.318488001057E+01  0.232378570617E+01  0.733814056161E+01
  0.317676851320E+01  0.230725351947E+01  0.739344973577E+01
  0.312122538197E+01  0.234866461605E+01  0.735893133504E+01
