 -0.136615751282E+00 -0.150344762480E+00 -0.281338460719E+01
 -0.134418723561E+00 -0.153772699215E+00 -0.281534492395E+01
 -0.137711136457E+00 -0.149470704046E+00 -0.281605287974E+01
 -0.133033162627E+00 -0.154863160372E+00 -0.280830837745E+01
 -0.139167799946E+00 -0.148333172787E+00 -0.282502178848E+01
