 -0.120486360329E+00 -0.137410858519E+00 -0.408753630050E+00
 -0.120877092950E+00 -0.136958022859E+00 -0.410134591173E+00
 -0.122059963565E+00 -0.136053076843E+00 -0.411250819796E+00
 -0.122109523488E+00 -0.136269596168E+00 -0.409751814895E+00
 -0.120116987991E+00 -0.137795376306E+00 -0.407172580619E+00
