  0.466409629538E+01  0.512676192206E+01  0.877575349547E+01
  0.466730670273E+01  0.512411448882E+01  0.876751601426E+01
  0.465172311622E+01  0.513756325299E+01  0.876822467779E+01
  0.466967336153E+01  0.512118310119E+01  0.878012756327E+01
  0.466730913215E+01  0.512609591288E+01  0.876049731765E+01
