  0.749588153865E-01  0.349083021615E+01  0.118801607147E+02
  0.721155011778E-01  0.348350545131E+01  0.118343845371E+02
  0.797198821030E-01  0.349615971575E+01  0.118891293690E+02
  0.654346912097E-01  0.347615299715E+01  0.118272876525E+02
  0.864252047851E-01  0.350373595769E+01  0.118930042602E+02
