  0.116237380833E+02  0.127998003571E+02  0.144680898766E+02
  0.116078441876E+02  0.127621410216E+02  0.144355536605E+02
  0.116075284115E+02  0.127707937458E+02  0.144367137460E+02
  0.116271518076E+02  0.128115066301E+02  0.144612494250E+02
  0.115720286069E+02  0.127717168046E+02  0.144054111851E+02
