 -0.979652197335E-01 -0.115158921128E+00 -0.374889689637E+00
 -0.970704598902E-01 -0.116049438846E+00 -0.373443906931E+00
 -0.968816377152E-01 -0.116207875218E+00 -0.374936813494E+00
 -0.984355412881E-01 -0.114793220781E+00 -0.375689486032E+00
 -0.973489559584E-01 -0.115891486270E+00 -0.372537864533E+00
