  0.245615802465E+02  0.398091093486E+02  0.160780192319E+02
  0.245036537649E+02  0.398602036757E+02  0.161253329995E+02
  0.248383729064E+02  0.403889870934E+02  0.163530378748E+02
  0.247367461233E+02  0.401127080623E+02  0.162294620086E+02
  0.245215073465E+02  0.397583583910E+02  0.160385670980E+02
